|cve-id|cve-url|cve-desc|pub-time|score|vulner-types|cwe-id|cwe-url|cwe-def|cwe-rel|pd-info
10|CVE-2021-27179|https://www.cvedetails.com/cve/CVE-2021-27179/|An issue was discovered on FiberHome HG6245D devices through RP2613. It is possible to crash the telnet daemon by sending a certain 0a 65 6e 61 62 6c 65 0a 02 0a 1a 0a string.|2021-02-10|5.0|None|20|https://www.cvedetails.com/cwe-details/20/cwe.html|CWE - 20 : Improper Input Validation|ParentOf,108,Struts: Unvalidated Action Form;ParentOf,1288,Improper Validation of Consistency within Input;ParentOf,1289,Improper Validation of Unsafe Equivalence in Input;ParentOf,117,Improper Output Neutralization for Logs;ParentOf,73,External Control of File Name or Path;ParentOf,102,Struts: Duplicate Validation Forms;ParentOf,107,Struts: Unused Validation Form;ParentOf,112,Missing XML Validation;ParentOf,1284,Improper Validation of Specified Quantity in Input;ParentOf,110,Struts: Validator Without Form Field;ParentOf,190,Integer Overflow or Wraparound;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');ParentOf,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,622,Improper Validation of Function Hook Arguments;CanPrecede,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');CanPrecede,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal');ParentOf,106,Struts: Plug-in Framework not in Use;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,129,Improper Validation of Array Index;ParentOf,1173,Improper Use of Validation Framework;ParentOf,170,Improper Null Termination;ParentOf,134,Use of Externally-Controlled Format String;CanPrecede,41,Improper Resolution of Path Equivalence;ParentOf,105,Struts: Form Field Without Validator;ParentOf,1286,Improper Validation of Syntactic Correctness of Input;ParentOf,15,External Control of System or Configuration Setting;CanPrecede,770,Allocation of Resources Without Limits or Throttling;ParentOf,109,Struts: Validator Turned Off;ParentOf,103,Struts: Incomplete validate() Method Definition;PeerOf,345,Insufficient Verification of Data Authenticity;ParentOf,111,Direct Use of Unsafe JNI;MemberOf,1019,Validate Inputs;ParentOf,179,Incorrect Behavior Order: Early Validation;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,785,Use of Path Manipulation Function without Maximum-sized Buffer;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,114,Process Control;ParentOf,104,Struts: Form Bean Does Not Extend Validation Class;ParentOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;ChildOf,707,Improper Neutralization;ParentOf,1287,Improper Validation of Specified Type of Input|None
11|CVE-2021-27180|https://www.cvedetails.com/cve/CVE-2021-27180/|An issue was discovered in MDaemon before 20.0.4. There is Reflected XSS in Webmail (aka WorldClient). It can be exploited via a GET request. It allows performing any action with the privileges of the attacked user.|2021-04-14|4.3|Cross Site Scripting|79|https://www.cvedetails.com/cwe-details/79/cwe.html|CWE - 79 : Failure to Preserve Web Page Structure ('Cross-site Scripting')|ParentOf,692,Incomplete Denylist to Cross-Site Scripting;MemberOf,1019,Validate Inputs;PeerOf,352,Cross-Site Request Forgery (CSRF);ParentOf,85,Doubled Character XSS Manipulations;ParentOf,87,Improper Neutralization of Alternate XSS Syntax;CanFollow,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,81,Improper Neutralization of Script in an Error Message Web Page;CanFollow,184,Incomplete List of Disallowed Inputs;ParentOf,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages;PeerOf,494,Download of Code Without Integrity Check;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;ParentOf,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS);ParentOf,84,Improper Neutralization of Encoded URI Schemes in a Web Page;CanPrecede,494,Download of Code Without Integrity Check;ParentOf,83,Improper Neutralization of Script in Attributes in a Web Page|Application,Altn,Mdaemon,*
12|CVE-2021-27181|https://www.cvedetails.com/cve/CVE-2021-27181/|An issue was discovered in MDaemon before 20.0.4. Remote Administration allows an attacker to perform a fixation of the anti-CSRF token. In order to exploit this issue, the user has to click on a malicious URL provided by the attacker and successfully authenticate into the application. Having the value of the anti-CSRF token, the attacker may trick the user into visiting his malicious page and performing any request with the privileges of attacked user.|2021-04-14|6.8|CSRF|352|https://www.cvedetails.com/cwe-details/352/cwe.html|None|None|Application,Altn,Mdaemon,*
13|CVE-2021-27182|https://www.cvedetails.com/cve/CVE-2021-27182/|An issue was discovered in MDaemon before 20.0.4. There is an IFRAME injection vulnerability in Webmail (aka WorldClient). It can be exploited via an email message. It allows an attacker to perform any action with the privileges of the attacked user.|2021-04-14|6.5|None|74|https://www.cvedetails.com/cwe-details/74/cwe.html|CWE - 74 : Failure to Sanitize Data into a Different Plane ('Injection')|ParentOf,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection');MemberOf,1019,Validate Inputs;CanFollow,116,Improper Encoding or Escaping of Output;ParentOf,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection');ParentOf,93,Improper Neutralization of CRLF Sequences ('CRLF Injection');ParentOf,943,Improper Neutralization of Special Elements in Data Query Logic;CanFollow,20,Improper Input Validation;ParentOf,99,Improper Control of Resource Identifiers ('Resource Injection');ParentOf,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting');ParentOf,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection');ParentOf,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection);ParentOf,91,XML Injection (aka Blind XPath Injection);ParentOf,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection');ParentOf,94,Improper Control of Generation of Code ('Code Injection');ParentOf,77,Improper Neutralization of Special Elements used in a Command ('Command Injection');ChildOf,707,Improper Neutralization;ParentOf,1236,Improper Neutralization of Formula Elements in a CSV File|Application,Altn,Mdaemon,*
14|CVE-2021-27183|https://www.cvedetails.com/cve/CVE-2021-27183/|An issue was discovered in MDaemon before 20.0.4. Administrators can use Remote Administration to exploit an Arbitrary File Write vulnerability. An attacker is able to create new files in any location of the filesystem, or he may be able to modify existing files. This vulnerability may directly lead to Remote Code Execution.|2021-04-14|6.5|Execute Code|610|https://www.cvedetails.com/cwe-details/610/cwe.html|CWE - 610 : Externally Controlled Reference to a Resource in Another Sphere|PeerOf,386,Symbolic Name not Mapping to Correct Object;ParentOf,1021,Improper Restriction of Rendered UI Layers or Frames;ParentOf,73,External Control of File Name or Path;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');ParentOf,918,Server-Side Request Forgery (SSRF);ParentOf,441,Unintended Proxy or Intermediary ('Confused Deputy');MemberOf,1015,Limit Access;ChildOf,664,Improper Control of a Resource Through its Lifetime;ParentOf,15,External Control of System or Configuration Setting;ParentOf,384,Session Fixation;ParentOf,611,Improper Restriction of XML External Entity Reference;ParentOf,601,URL Redirection to Untrusted Site ('Open Redirect')|Application,Altn,Mdaemon,*
15|CVE-2021-27184|https://www.cvedetails.com/cve/CVE-2021-27184/|Pelco Digital Sentry Server 7.18.72.11464 has an XML External Entity vulnerability (exploitable via the DTD parameter entities technique), resulting in disclosure and retrieval of arbitrary data on the affected node via an out-of-band (OOB) attack. The vulnerability is triggered when input passed to the XML parser is not sanitized while parsing the ControlPointCacheShare.xml file (in a %APPDATA%\Pelco directory) when DSControlPoint.exe is executed.|2021-02-11|5.0|None|611|https://www.cvedetails.com/cwe-details/611/cwe.html|CWE - 611 : Information Leak Through XML External Entity File Disclosure|MemberOf,19,Data Processing Errors;PeerOf,441,Unintended Proxy or Intermediary ('Confused Deputy');ChildOf,610,Externally Controlled Reference to a Resource in Another Sphere;MemberOf,1015,Limit Access|Application,Pelco,Digital Sentry Server,7.18.72.11464
16|CVE-2021-27185|https://www.cvedetails.com/cve/CVE-2021-27185/|The samba-client package before 4.0.0 for Node.js allows command injection because of the use of process.exec.|2021-02-10|7.5|None|74|https://www.cvedetails.com/cwe-details/74/cwe.html|CWE - 74 : Failure to Sanitize Data into a Different Plane ('Injection')|ParentOf,88,Improper Neutralization of Argument Delimiters in a Command ('Argument Injection');MemberOf,1019,Validate Inputs;CanFollow,116,Improper Encoding or Escaping of Output;ParentOf,917,Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection');ParentOf,93,Improper Neutralization of CRLF Sequences ('CRLF Injection');ParentOf,943,Improper Neutralization of Special Elements in Data Query Logic;CanFollow,20,Improper Input Validation;ParentOf,99,Improper Control of Resource Identifiers ('Resource Injection');ParentOf,79,Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting');ParentOf,89,Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection');ParentOf,75,Failure to Sanitize Special Elements into a Different Plane (Special Element Injection);ParentOf,91,XML Injection (aka Blind XPath Injection);ParentOf,78,Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection');ParentOf,94,Improper Control of Generation of Code ('Code Injection');ParentOf,77,Improper Neutralization of Special Elements used in a Command ('Command Injection');ChildOf,707,Improper Neutralization;ParentOf,1236,Improper Neutralization of Formula Elements in a CSV File|Application,Samba-client Project,Samba-client,*
17|CVE-2021-27186|https://www.cvedetails.com/cve/CVE-2021-27186/|Fluent Bit 1.6.10 has a NULL pointer dereference when an flb_malloc return value is not validated by flb_avro.c or http_server/api/v1/metrics.c.|2021-02-10|5.0|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;MemberOf,465,Pointer Issues;ChildOf,710,Improper Adherence to Coding Standards;ChildOf,754,Improper Check for Unusual or Exceptional Conditions;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;CanFollow,789,Memory Allocation with Excessive Size Value;CanFollow,252,Unchecked Return Value|Application,Treasuredata,Fluent Bit,1.6.10
18|CVE-2021-27187|https://www.cvedetails.com/cve/CVE-2021-27187/|The Sovremennye Delovye Tekhnologii FX Aggregator terminal client 1 stores authentication credentials in cleartext in login.sav when the Save Password box is checked.|2021-02-12|5.0|None|522|https://www.cvedetails.com/cwe-details/522/cwe.html|CWE - 522 : Insufficiently Protected Credentials|ParentOf,549,Missing Password Field Masking;ParentOf,523,Unprotected Transport of Credentials;ChildOf,287,Improper Authentication;ParentOf,256,Plaintext Storage of a Password;MemberOf,1013,Encrypt Data;ParentOf,257,Storing Passwords in a Recoverable Format;ChildOf,668,Exposure of Resource to Wrong Sphere;ParentOf,260,Password in Configuration File|Application,Xn--b1agzlht,Fx Aggregator Terminal Client,1.0
19|CVE-2021-27188|https://www.cvedetails.com/cve/CVE-2021-27188/|The Sovremennye Delovye Tekhnologii FX Aggregator terminal client 1 allows attackers to cause a denial of service (access suspended for five hours) by making five invalid login attempts to a victim's account.|2021-02-12|5.0|Denial Of Service|307|https://www.cvedetails.com/cwe-details/307/cwe.html|CWE - 307 : Improper Restriction of Excessive Authentication Attempts|MemberOf,1010,Authenticate Actors;ChildOf,287,Improper Authentication;ChildOf,799,Improper Control of Interaction Frequency;MemberOf,1211,Authentication Errors|Application,Xn--b1agzlht,Fx Aggregator Terminal Client,1.0
20|CVE-2021-27189|https://www.cvedetails.com/cve/CVE-2021-27189/|The CIRA Canadian Shield app before 4.0.13 for iOS lacks SSL Certificate Validation.|2021-02-23|4.3|None|295|https://www.cvedetails.com/cwe-details/295/cwe.html|None|None|Application,Cira,Canadian Shield,*
21|CVE-2021-27190|https://www.cvedetails.com/cve/CVE-2021-27190/|A Stored Cross Site Scripting(XSS) Vulnerability was discovered in PEEL SHOPPING 9.3.0 which is publicly available. The user supplied input containing polyglot payload is echoed back in javascript code in HTML response. This allows an attacker to input malicious JavaScript which can steal cookie, redirect them to other malicious website, etc.|2021-02-12|3.5|Cross Site Scripting|79|https://www.cvedetails.com/cwe-details/79/cwe.html|CWE - 79 : Failure to Preserve Web Page Structure ('Cross-site Scripting')|ParentOf,692,Incomplete Denylist to Cross-Site Scripting;MemberOf,1019,Validate Inputs;PeerOf,352,Cross-Site Request Forgery (CSRF);ParentOf,85,Doubled Character XSS Manipulations;ParentOf,87,Improper Neutralization of Alternate XSS Syntax;CanFollow,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,81,Improper Neutralization of Script in an Error Message Web Page;CanFollow,184,Incomplete List of Disallowed Inputs;ParentOf,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages;PeerOf,494,Download of Code Without Integrity Check;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;ParentOf,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS);ParentOf,84,Improper Neutralization of Encoded URI Schemes in a Web Page;CanPrecede,494,Download of Code Without Integrity Check;ParentOf,83,Improper Neutralization of Script in Attributes in a Web Page|Application,Peel,Peel Shopping,9.3.0
22|CVE-2021-27191|https://www.cvedetails.com/cve/CVE-2021-27191/|The get-ip-range package before 4.0.0 for Node.js is vulnerable to denial of service (DoS) if the range is untrusted input. An attacker could send a large range (such as 128.0.0.0/1) that causes resource exhaustion.|2021-02-11|5.0|Denial Of Service|None|None|None|None|Application,Get-ip-range Project,Get-ip-range,*
23|CVE-2021-27192|https://www.cvedetails.com/cve/CVE-2021-27192/|Local privilege escalation vulnerability in Windows clients of Netop Vision Pro up to and including 9.7.1 allows a local user to gain administrator privileges whilst using the clients.|2021-03-25|4.6|Gain privileges|269|https://www.cvedetails.com/cwe-details/269/cwe.html|CWE - 269 : Improper Privilege Management|ParentOf,267,Privilege Defined With Unsafe Actions;ParentOf,271,Privilege Dropping / Lowering Errors;ParentOf,268,Privilege Chaining;ParentOf,266,Incorrect Privilege Assignment;ParentOf,250,Execution with Unnecessary Privileges;ParentOf,270,Privilege Context Switching Error;MemberOf,1011,Authorize Actors;ParentOf,648,Incorrect Use of Privileged APIs;ChildOf,284,Improper Access Control;ParentOf,274,Improper Handling of Insufficient Privileges|None
24|CVE-2021-27193|https://www.cvedetails.com/cve/CVE-2021-27193/|Incorrect default permissions vulnerability in the API of Netop Vision Pro up to and including 9.7.1 allows a remote unauthenticated attacker to read and write files on the remote machine with system privileges resulting in a privilege escalation.|2021-03-25|7.5|None|276|https://www.cvedetails.com/cwe-details/276/cwe.html|CWE - 276 : Incorrect Default Permissions|ChildOf,732,Incorrect Permission Assignment for Critical Resource;MemberOf,1198,Privilege Separation and Access Control Issues;MemberOf,1011,Authorize Actors;MemberOf,275,Permission Issues|None
25|CVE-2021-27194|https://www.cvedetails.com/cve/CVE-2021-27194/|Cleartext transmission of sensitive information in Netop Vision Pro up to and including 9.7.1 allows a remote unauthenticated attacker to gather credentials including Windows login usernames and passwords.|2021-03-25|3.3|None|319|https://www.cvedetails.com/cwe-details/319/cwe.html|CWE - 319 : Cleartext Transmission of Sensitive Information|ParentOf,5,J2EE Misconfiguration: Data Transmission Without Encryption;MemberOf,199,Information Management Errors;MemberOf,1013,Encrypt Data;ChildOf,311,Missing Encryption of Sensitive Data|None
26|CVE-2021-27195|https://www.cvedetails.com/cve/CVE-2021-27195/|Improper Authorization vulnerability in Netop Vision Pro up to and including to 9.7.1 allows an attacker to replay network traffic.|2021-03-25|5.0|None|294|https://www.cvedetails.com/cwe-details/294/cwe.html|CWE - 294 : Authentication Bypass by Capture-replay|MemberOf,1010,Authenticate Actors;ChildOf,287,Improper Authentication;MemberOf,1211,Authentication Errors|None
27|CVE-2021-27196|https://www.cvedetails.com/cve/CVE-2021-27196/|Improper Input Validation vulnerability in Hitachi ABB Power Grids Relion 670 Series, Relion 670/650 Series, Relion 670/650/SAM600-IO, Relion 650, REB500, RTU500 Series, FOX615 (TEGO1), MSM, GMS600, PWC600 allows an attacker with access to the IEC 61850 network with knowledge of how to reproduce the attack, as well as the IP addresses of the different IEC 61850 access points (of IEDs/products), to force the device to reboot, which renders the device inoperable for approximately 60 seconds. This vulnerability affects only products with IEC 61850 interfaces. This issue affects: Hitachi ABB Power Grids Relion 670 Series 1.1; 1.2.3 versions prior to 1.2.3.20; 2.0 versions prior to 2.0.0.13; 2.1; 2.2.2 versions prior to 2.2.2.3; 2.2.3 versions prior to 2.2.3.2. Hitachi ABB Power Grids Relion 670/650 Series 2.2.0 versions prior to 2.2.0.13. Hitachi ABB Power Grids Relion 670/650/SAM600-IO 2.2.1 versions prior to 2.2.1.6. Hitachi ABB Power Grids Relion 650 1.1; 1.2; 1.3 versions prior to 1.3.0.7. Hitachi ABB Power Grids REB500 7.3; 7.4; 7.5; 7.6; 8.2; 8.3. Hitachi ABB Power Grids RTU500 Series 7.x version 7.x and prior versions; 8.x version 8.x and prior versions; 9.x version 9.x and prior versions; 10.x version 10.x and prior versions; 11.x version 11.x and prior versions; 12.x version 12.x and prior versions. Hitachi ABB Power Grids FOX615 (TEGO1) R1D02 version R1D02 and prior versions. Hitachi ABB Power Grids MSM 2.1.0 versions prior to 2.1.0. Hitachi ABB Power Grids GMS600 1.3.0 version 1.3.0 and prior versions. Hitachi ABB Power Grids PWC600 1.0 versions prior to 1.0.1.4; 1.1 versions prior to 1.1.0.1.|2021-06-14|5.0|None|20|https://www.cvedetails.com/cwe-details/20/cwe.html|CWE - 20 : Improper Input Validation|ParentOf,108,Struts: Unvalidated Action Form;ParentOf,1288,Improper Validation of Consistency within Input;ParentOf,1289,Improper Validation of Unsafe Equivalence in Input;ParentOf,117,Improper Output Neutralization for Logs;ParentOf,73,External Control of File Name or Path;ParentOf,102,Struts: Duplicate Validation Forms;ParentOf,107,Struts: Unused Validation Form;ParentOf,112,Missing XML Validation;ParentOf,1284,Improper Validation of Specified Quantity in Input;ParentOf,110,Struts: Validator Without Form Field;ParentOf,190,Integer Overflow or Wraparound;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');ParentOf,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,622,Improper Validation of Function Hook Arguments;CanPrecede,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');CanPrecede,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal');ParentOf,106,Struts: Plug-in Framework not in Use;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,129,Improper Validation of Array Index;ParentOf,1173,Improper Use of Validation Framework;ParentOf,170,Improper Null Termination;ParentOf,134,Use of Externally-Controlled Format String;CanPrecede,41,Improper Resolution of Path Equivalence;ParentOf,105,Struts: Form Field Without Validator;ParentOf,1286,Improper Validation of Syntactic Correctness of Input;ParentOf,15,External Control of System or Configuration Setting;CanPrecede,770,Allocation of Resources Without Limits or Throttling;ParentOf,109,Struts: Validator Turned Off;ParentOf,103,Struts: Incomplete validate() Method Definition;PeerOf,345,Insufficient Verification of Data Authenticity;ParentOf,111,Direct Use of Unsafe JNI;MemberOf,1019,Validate Inputs;ParentOf,179,Incorrect Behavior Order: Early Validation;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,785,Use of Path Manipulation Function without Maximum-sized Buffer;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,114,Process Control;ParentOf,104,Struts: Form Bean Does Not Extend Validation Class;ParentOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;ChildOf,707,Improper Neutralization;ParentOf,1287,Improper Validation of Specified Type of Input|None
