|cve-id|cve-url|cve-desc|pub-time|score|vulner-types|cwe-id|cwe-url|cwe-def|cwe-rel|pd-info
10|CVE-2013-4782|https://www.cvedetails.com/cve/CVE-2013-4782/|The Supermicro BMC implementation allows remote attackers to bypass authentication and execute arbitrary IPMI commands by using cipher suite 0 (aka cipher zero) and an arbitrary password.|2013-07-08|10.0|Execute Code,Bypass a restriction or similar|287|https://www.cvedetails.com/cwe-details/287/cwe.html|CWE - 287 : Improper Authentication|ParentOf,640,Weak Password Recovery Mechanism for Forgotten Password;ParentOf,307,Improper Restriction of Excessive Authentication Attempts;ParentOf,303,Incorrect Implementation of Authentication Algorithm;ParentOf,302,Authentication Bypass by Assumed-Immutable Data;ParentOf,593,Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created;ParentOf,603,Use of Client-Side Authentication;MemberOf,1010,Authenticate Actors;ParentOf,306,Missing Authentication for Critical Function;CanFollow,613,Insufficient Session Expiration;ParentOf,288,Authentication Bypass Using an Alternate Path or Channel;ParentOf,804,Guessable CAPTCHA;ParentOf,308,Use of Single-factor Authentication;ParentOf,262,Not Using Password Aging;ParentOf,263,Password Aging with Long Expiration;ParentOf,295,Improper Certificate Validation;ParentOf,305,Authentication Bypass by Primary Weakness;ParentOf,309,Use of Password System for Primary Authentication;ChildOf,284,Improper Access Control;ParentOf,645,Overly Restrictive Account Lockout Mechanism;ParentOf,289,Authentication Bypass by Alternate Name;ParentOf,294,Authentication Bypass by Capture-replay;ParentOf,522,Insufficiently Protected Credentials;ParentOf,798,Use of Hard-coded Credentials;ParentOf,290,Authentication Bypass by Spoofing;ParentOf,261,Weak Encoding for Password;ParentOf,301,Reflection Attack in an Authentication Protocol;ParentOf,521,Weak Password Requirements;ParentOf,620,Unverified Password Change;ParentOf,304,Missing Critical Step in Authentication;ParentOf,836,Use of Password Hash Instead of Password for Authentication|Hardware,Supermicro,BMC,*
11|CVE-2013-4783|https://www.cvedetails.com/cve/CVE-2013-4783/|"The Dell iDRAC6 with firmware 1.x before 1.92 and 2.x and 3.x before 3.42, and iDRAC7 with firmware before 1.23.23, allows remote attackers to bypass authentication and execute arbitrary IPMI commands by using cipher suite 0 (aka cipher zero) and an arbitrary password.  NOTE: the vendor disputes the significance of this issue, stating ""DRAC's are intended to be on a separate management network; they are not designed nor intended to be placed on or connected to the Internet."""|2013-07-08|10.0|Execute Code,Bypass a restriction or similar|287|https://www.cvedetails.com/cwe-details/287/cwe.html|CWE - 287 : Improper Authentication|ParentOf,640,Weak Password Recovery Mechanism for Forgotten Password;ParentOf,307,Improper Restriction of Excessive Authentication Attempts;ParentOf,303,Incorrect Implementation of Authentication Algorithm;ParentOf,302,Authentication Bypass by Assumed-Immutable Data;ParentOf,593,Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created;ParentOf,603,Use of Client-Side Authentication;MemberOf,1010,Authenticate Actors;ParentOf,306,Missing Authentication for Critical Function;CanFollow,613,Insufficient Session Expiration;ParentOf,288,Authentication Bypass Using an Alternate Path or Channel;ParentOf,804,Guessable CAPTCHA;ParentOf,308,Use of Single-factor Authentication;ParentOf,262,Not Using Password Aging;ParentOf,263,Password Aging with Long Expiration;ParentOf,295,Improper Certificate Validation;ParentOf,305,Authentication Bypass by Primary Weakness;ParentOf,309,Use of Password System for Primary Authentication;ChildOf,284,Improper Access Control;ParentOf,645,Overly Restrictive Account Lockout Mechanism;ParentOf,289,Authentication Bypass by Alternate Name;ParentOf,294,Authentication Bypass by Capture-replay;ParentOf,522,Insufficiently Protected Credentials;ParentOf,798,Use of Hard-coded Credentials;ParentOf,290,Authentication Bypass by Spoofing;ParentOf,261,Weak Encoding for Password;ParentOf,301,Reflection Attack in an Authentication Protocol;ParentOf,521,Weak Password Requirements;ParentOf,620,Unverified Password Change;ParentOf,304,Missing Critical Step in Authentication;ParentOf,836,Use of Password Hash Instead of Password for Authentication|Hardware,Dell,Idrac6 Bmc,*
12|CVE-2013-4784|https://www.cvedetails.com/cve/CVE-2013-4784/|The HP Integrated Lights-Out (iLO) BMC implementation allows remote attackers to bypass authentication and execute arbitrary IPMI commands by using cipher suite 0 (aka cipher zero) and an arbitrary password.|2013-07-08|10.0|Execute Code,Bypass a restriction or similar|287|https://www.cvedetails.com/cwe-details/287/cwe.html|CWE - 287 : Improper Authentication|ParentOf,640,Weak Password Recovery Mechanism for Forgotten Password;ParentOf,307,Improper Restriction of Excessive Authentication Attempts;ParentOf,303,Incorrect Implementation of Authentication Algorithm;ParentOf,302,Authentication Bypass by Assumed-Immutable Data;ParentOf,593,Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created;ParentOf,603,Use of Client-Side Authentication;MemberOf,1010,Authenticate Actors;ParentOf,306,Missing Authentication for Critical Function;CanFollow,613,Insufficient Session Expiration;ParentOf,288,Authentication Bypass Using an Alternate Path or Channel;ParentOf,804,Guessable CAPTCHA;ParentOf,308,Use of Single-factor Authentication;ParentOf,262,Not Using Password Aging;ParentOf,263,Password Aging with Long Expiration;ParentOf,295,Improper Certificate Validation;ParentOf,305,Authentication Bypass by Primary Weakness;ParentOf,309,Use of Password System for Primary Authentication;ChildOf,284,Improper Access Control;ParentOf,645,Overly Restrictive Account Lockout Mechanism;ParentOf,289,Authentication Bypass by Alternate Name;ParentOf,294,Authentication Bypass by Capture-replay;ParentOf,522,Insufficiently Protected Credentials;ParentOf,798,Use of Hard-coded Credentials;ParentOf,290,Authentication Bypass by Spoofing;ParentOf,261,Weak Encoding for Password;ParentOf,301,Reflection Attack in an Authentication Protocol;ParentOf,521,Weak Password Requirements;ParentOf,620,Unverified Password Change;ParentOf,304,Missing Critical Step in Authentication;ParentOf,836,Use of Password Hash Instead of Password for Authentication|Hardware,HP,Integrated Lights-out Bmc,*
13|CVE-2013-4785|https://www.cvedetails.com/cve/CVE-2013-4785/|"The web interface on the Dell iDRAC6 with firmware before 1.95 allows remote attackers to modify the CLP interface for arbitrary users and possibly have other impact via a request to an unspecified form that is accessible from testurls.html.  NOTE: the vendor disputes the significance of this issue, stating ""DRAC's are intended to be on a separate management network; they are not designed nor intended to be placed on or connected to the Internet."""|2013-07-08|10.0|None|None|None|None|None|OS,Dell,Idrac6 Firmware,1.7
14|CVE-2013-4786|https://www.cvedetails.com/cve/CVE-2013-4786/|The IPMI 2.0 specification supports RMCP+ Authenticated Key-Exchange Protocol (RAKP) authentication, which allows remote attackers to obtain password hashes and conduct offline password guessing attacks by obtaining the HMAC from a RAKP message 2 response from a BMC.|2013-07-08|7.8|None|255|https://www.cvedetails.com/cwe-details/255/cwe.html|None|None|Application,Intel,Intelligent Platform Management Interface,2.0;OS,Oracle,Fujitsu M10 Firmware,*
15|CVE-2013-4787|https://www.cvedetails.com/cve/CVE-2013-4787/|"Android 1.6 Donut through 4.2 Jelly Bean does not properly check cryptographic signatures for applications, which allows attackers to execute arbitrary code via an application package file (APK) that is modified in a way that does not violate the cryptographic signature, probably involving multiple entries in a Zip file with the same name in which one entry is validated but the other entry is installed, aka Android security bug 8219321 and the ""Master Key"" vulnerability."|2013-07-09|9.3|Execute Code|310|https://www.cvedetails.com/cwe-details/310/cwe.html|None|None|OS,Google,Android,1.6;OS,Google,Android,2.0;OS,Google,Android,2.0.1;OS,Google,Android,2.1;OS,Google,Android,2.2;OS,Google,Android,2.2;OS,Google,Android,2.2.1;OS,Google,Android,2.2.2;OS,Google,Android,2.2.3;OS,Google,Android,2.3;OS,Google,Android,2.3;OS,Google,Android,2.3.1;OS,Google,Android,2.3.2;OS,Google,Android,2.3.3;OS,Google,Android,2.3.4;OS,Google,Android,2.3.5;OS,Google,Android,2.3.6;OS,Google,Android,2.3.7;OS,Google,Android,3.0;OS,Google,Android,3.1;OS,Google,Android,3.2;OS,Google,Android,3.2.1;OS,Google,Android,3.2.2;OS,Google,Android,3.2.4;OS,Google,Android,3.2.6;OS,Google,Android,4.0;OS,Google,Android,4.0.1;OS,Google,Android,4.0.2;OS,Google,Android,4.0.3;OS,Google,Android,4.0.4;OS,Google,Android,4.1;OS,Google,Android,4.1.2;OS,Google,Android,4.2
16|CVE-2013-4788|https://www.cvedetails.com/cve/CVE-2013-4788/|The PTR_MANGLE implementation in the GNU C Library (aka glibc or libc6) 2.4, 2.17, and earlier, and Embedded GLIBC (EGLIBC) does not initialize the random value for the pointer guard, which makes it easier for context-dependent attackers to control execution flow by leveraging a buffer-overflow vulnerability in an application and using the known zero value pointer guard to calculate a pointer address.|2013-10-04|5.1|Overflow|20|https://www.cvedetails.com/cwe-details/20/cwe.html|CWE - 20 : Improper Input Validation|ParentOf,1287,Improper Validation of Specified Type of Input;CanPrecede,41,Improper Resolution of Path Equivalence;ParentOf,785,Use of Path Manipulation Function without Maximum-sized Buffer;ParentOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,190,Integer Overflow or Wraparound;CanPrecede,770,Allocation of Resources Without Limits or Throttling;MemberOf,1019,Validate Inputs;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,1288,Improper Validation of Consistency within Input;ChildOf,707,Improper Neutralization;ParentOf,1286,Improper Validation of Syntactic Correctness of Input;ParentOf,1289,Improper Validation of Unsafe Equivalence in Input;ParentOf,117,Improper Output Neutralization for Logs;ParentOf,170,Improper Null Termination;ParentOf,111,Direct Use of Unsafe JNI;ParentOf,73,External Control of File Name or Path;ParentOf,102,Struts: Duplicate Validation Forms;ParentOf,134,Use of Externally-Controlled Format String;PeerOf,345,Insufficient Verification of Data Authenticity;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,105,Struts: Form Field Without Validator;ParentOf,112,Missing XML Validation;ParentOf,106,Struts: Plug-in Framework not in Use;ParentOf,103,Struts: Incomplete validate() Method Definition;ParentOf,129,Improper Validation of Array Index;ParentOf,104,Struts: Form Bean Does Not Extend Validation Class;ParentOf,114,Process Control;ParentOf,1284,Improper Validation of Specified Quantity in Input;ParentOf,179,Incorrect Behavior Order: Early Validation;ParentOf,622,Improper Validation of Function Hook Arguments;ParentOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;ParentOf,107,Struts: Unused Validation Form;ParentOf,1173,Improper Use of Validation Framework;ParentOf,108,Struts: Unvalidated Action Form;CanPrecede,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');CanPrecede,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal');ParentOf,109,Struts: Validator Turned Off;ParentOf,15,External Control of System or Configuration Setting;ParentOf,110,Struts: Validator Without Form Field|Application,GNU,Eglibc,*;Application,GNU,Glibc,*;Application,GNU,Glibc,2.0;Application,GNU,Glibc,2.0.1;Application,GNU,Glibc,2.0.2;Application,GNU,Glibc,2.0.3;Application,GNU,Glibc,2.0.4;Application,GNU,Glibc,2.0.5;Application,GNU,Glibc,2.0.6;Application,GNU,Glibc,2.1;Application,GNU,Glibc,2.1.1;Application,GNU,Glibc,2.1.1.6;Application,GNU,Glibc,2.1.2;Application,GNU,Glibc,2.1.3;Application,GNU,Glibc,2.1.9;Application,GNU,Glibc,2.4;Application,GNU,Glibc,2.10.1;Application,GNU,Glibc,2.11;Application,GNU,Glibc,2.11.1;Application,GNU,Glibc,2.11.2;Application,GNU,Glibc,2.11.3;Application,GNU,Glibc,2.12.1;Application,GNU,Glibc,2.12.2;Application,GNU,Glibc,2.13;Application,GNU,Glibc,2.14;Application,GNU,Glibc,2.14.1;Application,GNU,Glibc,2.15;Application,GNU,Glibc,2.16
17|CVE-2013-4789|https://www.cvedetails.com/cve/CVE-2013-4789/|"SQL injection vulnerability in modules/rss/rss.php in Cotonti before 0.9.14 allows remote attackers to execute arbitrary SQL commands via the ""c"" parameter to index.php."|2013-08-09|7.5|Execute Code,Sql Injection|89|https://www.cvedetails.com/cwe-details/89/cwe.html|CWE - 89 : Improper Sanitization of Special Elements used in an SQL Command ('SQL Injection')|CanFollow,456,Missing Initialization of a Variable;MemberOf,1019,Validate Inputs;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');ParentOf,564,SQL Injection: Hibernate;MemberOf,137,Data Neutralization Issues;ChildOf,943,Improper Neutralization of Special Elements in Data Query Logic|Application,Cotonti,Cotonti Siena,*;Application,Cotonti,Cotonti Siena,0.9.0;Application,Cotonti,Cotonti Siena,0.9.1;Application,Cotonti,Cotonti Siena,0.9.2;Application,Cotonti,Cotonti Siena,0.9.3;Application,Cotonti,Cotonti Siena,0.9.4;Application,Cotonti,Cotonti Siena,0.9.5;Application,Cotonti,Cotonti Siena,0.9.6;Application,Cotonti,Cotonti Siena,0.9.7;Application,Cotonti,Cotonti Siena,0.9.8;Application,Cotonti,Cotonti Siena,0.9.9;Application,Cotonti,Cotonti Siena,0.9.10;Application,Cotonti,Cotonti Siena,0.9.11;Application,Cotonti,Cotonti Siena,0.9.12
18|CVE-2013-4790|https://www.cvedetails.com/cve/CVE-2013-4790/|Open-Xchange AppSuite before 7.0.2 rev14, 7.2.0 before rev11, 7.2.1 before rev10, and 7.2.2 before rev9 relies on user-supplied data to predict the IMAP server hostname for an external domain name, which allows remote authenticated users to discover e-mail credentials of other users in opportunistic circumstances via a manual-mode association of a personal e-mail address with the hostname of a crafted IMAP server.|2013-09-05|3.5|None|255|https://www.cvedetails.com/cwe-details/255/cwe.html|None|None|Application,Open-xchange,Open-xchange Appsuite,7.0.2;Application,Open-xchange,Open-xchange Appsuite,7.2.0;Application,Open-xchange,Open-xchange Appsuite,7.2.1;Application,Open-xchange,Open-xchange Appsuite,7.2.2
19|CVE-2013-4797|https://www.cvedetails.com/cve/CVE-2013-4797/|Unspecified vulnerability in HP LoadRunner before 11.52 allows remote attackers to execute arbitrary code via unknown vectors, aka ZDI-CAN-1690.|2013-07-29|7.5|Execute Code|None|None|None|None|Application,HP,Loadrunner,*;Application,HP,Loadrunner,9.0.0;Application,HP,Loadrunner,9.50.0;Application,HP,Loadrunner,9.51;Application,HP,Loadrunner,9.52;Application,HP,Loadrunner,11.0.0.0;Application,HP,Loadrunner,11.50
