|cve-id|cve-url|cve-desc|pub-time|score|vulner-types|cwe-id|cwe-url|cwe-def|cwe-rel|pd-info
10|CVE-2020-24411|https://www.cvedetails.com/cve/CVE-2020-24411/|Adobe Illustrator version 24.2 (and earlier) is affected by an out-of-bounds write vulnerability when handling crafted PDF files. This could result in a write past the end of an allocated memory structure, potentially resulting in arbitrary code execution in the context of the current user. This vulnerability requires user interaction to exploit.|2020-10-20|6.8|Execute Code|787|https://www.cvedetails.com/cwe-details/787/cwe.html|CWE - 787 : Out-of-bounds Write|MemberOf,1218,Memory Buffer Errors;CanFollow,823,Use of Out-of-range Pointer Offset;ParentOf,124,Buffer Underwrite ('Buffer Underflow');CanFollow,822,Untrusted Pointer Dereference;ParentOf,122,Heap-based Buffer Overflow;CanFollow,825,Expired Pointer Dereference;ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,123,Write-what-where Condition;CanFollow,824,Access of Uninitialized Pointer;ParentOf,121,Stack-based Buffer Overflow|None
11|CVE-2020-24412|https://www.cvedetails.com/cve/CVE-2020-24412/|Adobe Illustrator version 24.1.2 (and earlier) is affected by a memory corruption vulnerability that occurs when parsing a specially crafted .svg file. This could result in arbitrary code execution in the context of the current user. This vulnerability requires user interaction to exploit.|2020-10-20|6.8|Execute Code,Overflow,Memory corruption|119|https://www.cvedetails.com/cwe-details/119/cwe.html|CWE - 119 : Failure to Constrain Operations within the Bounds of a Memory Buffer|CanFollow,131,Incorrect Calculation of Buffer Size;CanFollow,1260,Improper Handling of Overlap Between Protected Memory Ranges;ChildOf,118,Incorrect Access of Indexable Resource ('Range Error');ParentOf,805,Buffer Access with Incorrect Length Value;ParentOf,825,Expired Pointer Dereference;ParentOf,787,Out-of-bounds Write;CanFollow,20,Improper Input Validation;ParentOf,786,Access of Memory Location Before Start of Buffer;ParentOf,130,Improper Handling of Length Parameter Inconsistency;ParentOf,824,Access of Uninitialized Pointer;CanFollow,190,Integer Overflow or Wraparound;ParentOf,125,Out-of-bounds Read;ChildOf,20,Improper Input Validation;CanFollow,1339,Insufficient Precision or Accuracy of a Real Number;CanFollow,195,Signed to Unsigned Conversion Error;CanFollow,128,Wrap-around Error;ParentOf,680,Integer Overflow to Buffer Overflow;CanFollow,843,Access of Resource Using Incompatible Type ('Type Confusion');ParentOf,788,Access of Memory Location After End of Buffer;CanFollow,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions;CanFollow,193,Off-by-one Error;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,123,Write-what-where Condition;CanFollow,839,Numeric Range Comparison Without Minimum Check;ParentOf,822,Untrusted Pointer Dereference;ParentOf,823,Use of Out-of-range Pointer Offset;CanFollow,129,Improper Validation of Array Index|None
12|CVE-2020-24413|https://www.cvedetails.com/cve/CVE-2020-24413/|Adobe Illustrator version 24.1.2 (and earlier) is affected by a memory corruption vulnerability that occurs when parsing a specially crafted .svg file. This could result in arbitrary code execution in the context of the current user. This vulnerability requires user interaction to exploit.|2020-10-20|6.8|Execute Code,Overflow,Memory corruption|119|https://www.cvedetails.com/cwe-details/119/cwe.html|CWE - 119 : Failure to Constrain Operations within the Bounds of a Memory Buffer|CanFollow,131,Incorrect Calculation of Buffer Size;CanFollow,1260,Improper Handling of Overlap Between Protected Memory Ranges;ChildOf,118,Incorrect Access of Indexable Resource ('Range Error');ParentOf,805,Buffer Access with Incorrect Length Value;ParentOf,825,Expired Pointer Dereference;ParentOf,787,Out-of-bounds Write;CanFollow,20,Improper Input Validation;ParentOf,786,Access of Memory Location Before Start of Buffer;ParentOf,130,Improper Handling of Length Parameter Inconsistency;ParentOf,824,Access of Uninitialized Pointer;CanFollow,190,Integer Overflow or Wraparound;ParentOf,125,Out-of-bounds Read;ChildOf,20,Improper Input Validation;CanFollow,1339,Insufficient Precision or Accuracy of a Real Number;CanFollow,195,Signed to Unsigned Conversion Error;CanFollow,128,Wrap-around Error;ParentOf,680,Integer Overflow to Buffer Overflow;CanFollow,843,Access of Resource Using Incompatible Type ('Type Confusion');ParentOf,788,Access of Memory Location After End of Buffer;CanFollow,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions;CanFollow,193,Off-by-one Error;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,123,Write-what-where Condition;CanFollow,839,Numeric Range Comparison Without Minimum Check;ParentOf,822,Untrusted Pointer Dereference;ParentOf,823,Use of Out-of-range Pointer Offset;CanFollow,129,Improper Validation of Array Index|None
13|CVE-2020-24414|https://www.cvedetails.com/cve/CVE-2020-24414/|Adobe Illustrator version 24.1.2 (and earlier) is affected by a memory corruption vulnerability that occurs when parsing a specially crafted .svg file. This could result in arbitrary code execution in the context of the current user. This vulnerability requires user interaction to exploit.|2020-10-20|6.8|Execute Code,Overflow,Memory corruption|119|https://www.cvedetails.com/cwe-details/119/cwe.html|CWE - 119 : Failure to Constrain Operations within the Bounds of a Memory Buffer|CanFollow,131,Incorrect Calculation of Buffer Size;CanFollow,1260,Improper Handling of Overlap Between Protected Memory Ranges;ChildOf,118,Incorrect Access of Indexable Resource ('Range Error');ParentOf,805,Buffer Access with Incorrect Length Value;ParentOf,825,Expired Pointer Dereference;ParentOf,787,Out-of-bounds Write;CanFollow,20,Improper Input Validation;ParentOf,786,Access of Memory Location Before Start of Buffer;ParentOf,130,Improper Handling of Length Parameter Inconsistency;ParentOf,824,Access of Uninitialized Pointer;CanFollow,190,Integer Overflow or Wraparound;ParentOf,125,Out-of-bounds Read;ChildOf,20,Improper Input Validation;CanFollow,1339,Insufficient Precision or Accuracy of a Real Number;CanFollow,195,Signed to Unsigned Conversion Error;CanFollow,128,Wrap-around Error;ParentOf,680,Integer Overflow to Buffer Overflow;CanFollow,843,Access of Resource Using Incompatible Type ('Type Confusion');ParentOf,788,Access of Memory Location After End of Buffer;CanFollow,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions;CanFollow,193,Off-by-one Error;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,123,Write-what-where Condition;CanFollow,839,Numeric Range Comparison Without Minimum Check;ParentOf,822,Untrusted Pointer Dereference;ParentOf,823,Use of Out-of-range Pointer Offset;CanFollow,129,Improper Validation of Array Index|None
14|CVE-2020-24415|https://www.cvedetails.com/cve/CVE-2020-24415/|Adobe Illustrator version 24.1.2 (and earlier) is affected by a memory corruption vulnerability that occurs when parsing a specially crafted .svg file. This could result in arbitrary code execution in the context of the current user. This vulnerability requires user interaction to exploit.|2020-10-20|6.8|Execute Code,Overflow,Memory corruption|119|https://www.cvedetails.com/cwe-details/119/cwe.html|CWE - 119 : Failure to Constrain Operations within the Bounds of a Memory Buffer|CanFollow,131,Incorrect Calculation of Buffer Size;CanFollow,1260,Improper Handling of Overlap Between Protected Memory Ranges;ChildOf,118,Incorrect Access of Indexable Resource ('Range Error');ParentOf,805,Buffer Access with Incorrect Length Value;ParentOf,825,Expired Pointer Dereference;ParentOf,787,Out-of-bounds Write;CanFollow,20,Improper Input Validation;ParentOf,786,Access of Memory Location Before Start of Buffer;ParentOf,130,Improper Handling of Length Parameter Inconsistency;ParentOf,824,Access of Uninitialized Pointer;CanFollow,190,Integer Overflow or Wraparound;ParentOf,125,Out-of-bounds Read;ChildOf,20,Improper Input Validation;CanFollow,1339,Insufficient Precision or Accuracy of a Real Number;CanFollow,195,Signed to Unsigned Conversion Error;CanFollow,128,Wrap-around Error;ParentOf,680,Integer Overflow to Buffer Overflow;CanFollow,843,Access of Resource Using Incompatible Type ('Type Confusion');ParentOf,788,Access of Memory Location After End of Buffer;CanFollow,1257,Improper Access Control Applied to Mirrored or Aliased Memory Regions;CanFollow,193,Off-by-one Error;ParentOf,466,Return of Pointer Value Outside of Expected Range;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ParentOf,123,Write-what-where Condition;CanFollow,839,Numeric Range Comparison Without Minimum Check;ParentOf,822,Untrusted Pointer Dereference;ParentOf,823,Use of Out-of-range Pointer Offset;CanFollow,129,Improper Validation of Array Index|None
15|CVE-2020-24416|https://www.cvedetails.com/cve/CVE-2020-24416/|Marketo Sales Insight plugin version 1.4355 (and earlier) is affected by a blind stored Cross-Site Scripting (XSS) vulnerability that could be abused by an attacker to inject malicious scripts into vulnerable form fields. Malicious JavaScript may be executed in a victim’s browser when they browse to the page containing the vulnerable field.|2020-10-20|4.3|Cross Site Scripting|79|https://www.cvedetails.com/cwe-details/79/cwe.html|CWE - 79 : Failure to Preserve Web Page Structure ('Cross-site Scripting')|ParentOf,692,Incomplete Denylist to Cross-Site Scripting;MemberOf,1019,Validate Inputs;PeerOf,352,Cross-Site Request Forgery (CSRF);ParentOf,85,Doubled Character XSS Manipulations;ParentOf,87,Improper Neutralization of Alternate XSS Syntax;CanFollow,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,81,Improper Neutralization of Script in an Error Message Web Page;CanFollow,184,Incomplete List of Disallowed Inputs;ParentOf,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages;PeerOf,494,Download of Code Without Integrity Check;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');MemberOf,137,Data Neutralization Issues;ParentOf,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS);ParentOf,84,Improper Neutralization of Encoded URI Schemes in a Web Page;CanPrecede,494,Download of Code Without Integrity Check;ParentOf,83,Improper Neutralization of Script in Attributes in a Web Page|Application,Adobe,Marketo Sales Insight,*
16|CVE-2020-24418|https://www.cvedetails.com/cve/CVE-2020-24418/|Adobe After Effects version 17.1.1 (and earlier) is affected by an out-of-bounds read vulnerability when parsing a crafted .aepx file, which could result in a read past the end of an allocated memory structure. An attacker could leverage this vulnerability to execute code in the context of the current user. This vulnerability requires user interaction to exploit.|2020-10-21|9.3|Execute Code|125|https://www.cvedetails.com/cwe-details/125/cwe.html|CWE - 125 : Out-of-bounds Read|MemberOf,1218,Memory Buffer Errors;CanFollow,823,Use of Out-of-range Pointer Offset;CanFollow,822,Untrusted Pointer Dereference;ParentOf,126,Buffer Over-read;CanFollow,825,Expired Pointer Dereference;ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanFollow,824,Access of Uninitialized Pointer;ParentOf,127,Buffer Under-read|None
17|CVE-2020-24419|https://www.cvedetails.com/cve/CVE-2020-24419/|Adobe After Effects version 17.1.1 (and earlier) for Windows is affected by an uncontrolled search path vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.|2020-10-21|6.9|Execute Code|427|https://www.cvedetails.com/cwe-details/427/cwe.html|CWE - 427 : Uncontrolled Search Path Element|MemberOf,1219,File Handling Issues;ChildOf,668,Exposure of Resource to Wrong Sphere;PeerOf,426,Untrusted Search Path|None
18|CVE-2020-24420|https://www.cvedetails.com/cve/CVE-2020-24420/|Adobe Photoshop for Windows version 21.2.1 (and earlier) is affected by an uncontrolled search path element vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.|2020-10-21|6.9|Execute Code|427|https://www.cvedetails.com/cwe-details/427/cwe.html|CWE - 427 : Uncontrolled Search Path Element|MemberOf,1219,File Handling Issues;ChildOf,668,Exposure of Resource to Wrong Sphere;PeerOf,426,Untrusted Search Path|None
19|CVE-2020-24421|https://www.cvedetails.com/cve/CVE-2020-24421/|Adobe InDesign version 15.1.2 (and earlier) is affected by a NULL pointer dereference bug that occurs when handling a malformed .indd file. The impact is limited to causing a denial-of-service of the client application. User interaction is required to exploit this issue.|2020-10-21|4.3|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;MemberOf,465,Pointer Issues;ChildOf,710,Improper Adherence to Coding Standards;ChildOf,754,Improper Check for Unusual or Exceptional Conditions;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;CanFollow,789,Memory Allocation with Excessive Size Value;CanFollow,252,Unchecked Return Value|None
20|CVE-2020-24422|https://www.cvedetails.com/cve/CVE-2020-24422/|Adobe Creative Cloud Desktop Application version 5.2 (and earlier) and 2.1 (and earlier) for Windows is affected by an uncontrolled search path vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.|2020-10-21|6.8|Execute Code|427|https://www.cvedetails.com/cwe-details/427/cwe.html|CWE - 427 : Uncontrolled Search Path Element|MemberOf,1219,File Handling Issues;ChildOf,668,Exposure of Resource to Wrong Sphere;PeerOf,426,Untrusted Search Path|Application,Adobe,Creative Cloud,*
21|CVE-2020-24423|https://www.cvedetails.com/cve/CVE-2020-24423/|Adobe Media Encoder version 14.4 (and earlier) for Windows is affected by an uncontrolled search path vulnerability that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.|2020-10-21|6.9|Execute Code|427|https://www.cvedetails.com/cwe-details/427/cwe.html|CWE - 427 : Uncontrolled Search Path Element|MemberOf,1219,File Handling Issues;ChildOf,668,Exposure of Resource to Wrong Sphere;PeerOf,426,Untrusted Search Path|None
22|CVE-2020-24424|https://www.cvedetails.com/cve/CVE-2020-24424/|Adobe Premiere Pro version 14.4 (and earlier) is affected by an uncontrolled search path element that could result in arbitrary code execution in the context of the current user. Exploitation of this issue requires user interaction in that a victim must open a malicious file.|2020-10-21|6.9|Execute Code|427|https://www.cvedetails.com/cwe-details/427/cwe.html|CWE - 427 : Uncontrolled Search Path Element|MemberOf,1219,File Handling Issues;ChildOf,668,Exposure of Resource to Wrong Sphere;PeerOf,426,Untrusted Search Path|None
23|CVE-2020-24425|https://www.cvedetails.com/cve/CVE-2020-24425/|Dreamweaver version 20.2 (and earlier) is affected by an uncontrolled search path element vulnerability that could lead to privilege escalation. Successful exploitation could result in a local user with permissions to write to the file system running system commands with administrator privileges.|2020-10-21|7.2|None|427|https://www.cvedetails.com/cwe-details/427/cwe.html|CWE - 427 : Uncontrolled Search Path Element|MemberOf,1219,File Handling Issues;ChildOf,668,Exposure of Resource to Wrong Sphere;PeerOf,426,Untrusted Search Path|None
24|CVE-2020-24426|https://www.cvedetails.com/cve/CVE-2020-24426/|Acrobat Reader DC versions 2020.012.20048 (and earlier), 2020.001.30005 (and earlier) and 2017.011.30175 (and earlier) are affected by an out-of-bounds read vulnerability that could lead to disclosure of sensitive memory. An attacker could leverage this vulnerability to bypass mitigations such as ASLR. Exploitation of this issue requires user interaction in that a victim must open a malicious file.|2020-11-05|4.3|Bypass a restriction or similar|125|https://www.cvedetails.com/cwe-details/125/cwe.html|CWE - 125 : Out-of-bounds Read|MemberOf,1218,Memory Buffer Errors;CanFollow,823,Use of Out-of-range Pointer Offset;CanFollow,822,Untrusted Pointer Dereference;ParentOf,126,Buffer Over-read;CanFollow,825,Expired Pointer Dereference;ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanFollow,824,Access of Uninitialized Pointer;ParentOf,127,Buffer Under-read|None
