|cve-ids|ex_url|types|solution
192|CVE-2018-0278|http://www.securityfocus.com/bid/104122|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
193|CVE-2018-0281|http://www.securityfocus.com/bid/104096|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
194|CVE-2018-0283|http://www.securityfocus.com/bid/104121|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
195|CVE-2018-0285|http://www.securityfocus.com/bid/104082|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
196|CVE-2018-0286|http://www.securityfocus.com/bid/104083|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
197|CVE-2018-0287|http://www.securityfocus.com/bid/104128|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
198|CVE-2018-0288|http://www.securityfocus.com/bid/104091|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
199|CVE-2018-10689|http://www.securityfocus.com/bid/104142|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
200|CVE-2018-4849|http://www.securityfocus.com/bid/104105|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
201|CVE-2018-10167,CVE-2018-10164,CVE-2018-10165,CVE-2018-10168,CVE-2018-10166|http://www.securityfocus.com/bid/104094|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
202|CVE-2018-8003|http://www.securityfocus.com/bid/104161|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
203|CVE-2018-10562,CVE-2018-10561|http://www.securityfocus.com/bid/107053|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are error or if you are aware of any more recent information, please mail us at: vuldb@securityfocus.com.
204|CVE-2017-1743|http://www.securityfocus.com/bid/104134|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
205|CVE-2018-7522,CVE-2018-8872|http://www.securityfocus.com/bid/103947|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
206|CVE-2018-8861,CVE-2018-8857,CVE-2018-8853|http://www.securityfocus.com/bid/104088|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
207|CVE-2018-8869,CVE-2018-8865|http://www.securityfocus.com/bid/104098|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
208|CVE-2018-9063|http://www.securityfocus.com/bid/104125|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
209|CVE-2018-7507,CVE-2018-7494,CVE-2018-7509|http://www.securityfocus.com/bid/103179|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
210|CVE-2018-10229|http://www.securityfocus.com/bid/104084|VDB Entry,Third Party Advisory|Reportedly, the issue is fixed; however, Symantec has not confirmed this. Please contact the vendor for more information.
211|CVE-2018-0494|http://www.securityfocus.com/bid/104129|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
212|CVE-2018-10779|http://www.securityfocus.com/bid/104089|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
213|CVE-2018-1313|http://www.securityfocus.com/bid/104140|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
214|CVE-2018-1413|http://www.securityfocus.com/bid/104117|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
215|CVE-2017-17540,CVE-2017-17539|http://www.securityfocus.com/bid/104119|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
216|CVE-2018-1239|http://www.securityfocus.com/bid/104092|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
217|CVE-2018-1247|http://www.securityfocus.com/bid/104107|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
218|CVE-2018-1248|http://www.securityfocus.com/bid/104113|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
219|CVE-2018-1000168|http://www.securityfocus.com/bid/103952|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
220|CVE-2018-1000173|http://www.securityfocus.com/bid/104210|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
221|CVE-2018-1000174|http://www.securityfocus.com/bid/104211|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
222|CVE-2017-2592|http://www.securityfocus.com/bid/95827|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
223|CVE-2017-2594|http://www.securityfocus.com/bid/95793|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
224|CVE-2017-2611|http://www.securityfocus.com/bid/95956|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
225|CVE-2018-8897|http://www.securityfocus.com/bid/104071|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
226|CVE-2018-6920|http://www.securityfocus.com/bid/104114|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
227|CVE-2018-6921|http://www.securityfocus.com/bid/104118|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
228|CVE-2017-2606|http://www.securityfocus.com/bid/95962|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
229|CVE-2018-1089|http://www.securityfocus.com/bid/104137|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
230|CVE-2018-10940|http://www.securityfocus.com/bid/104154|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
231|CVE-2017-5175|http://www.securityfocus.com/bid/96210|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
232|CVE-2018-0765|http://www.securityfocus.com/bid/104060|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
233|CVE-2018-0824|http://www.securityfocus.com/bid/104030|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
234|CVE-2018-0854|http://www.securityfocus.com/bid/104029|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
235|CVE-2018-0943|http://www.securityfocus.com/bid/103980|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
236|CVE-2018-0945|http://www.securityfocus.com/bid/103987|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
237|CVE-2018-0946|http://www.securityfocus.com/bid/103989|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
238|CVE-2018-0951|http://www.securityfocus.com/bid/103983|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
239|CVE-2018-0953|http://www.securityfocus.com/bid/103990|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
240|CVE-2018-0954|http://www.securityfocus.com/bid/103991|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
241|CVE-2018-0955|http://www.securityfocus.com/bid/103993|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
242|CVE-2018-0958|http://www.securityfocus.com/bid/104064|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
243|CVE-2018-0959|http://www.securityfocus.com/bid/104031|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
244|CVE-2018-0961|http://www.securityfocus.com/bid/104032|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
245|CVE-2018-1021|http://www.securityfocus.com/bid/103964|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
246|CVE-2018-1022|http://www.securityfocus.com/bid/103978|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
247|CVE-2018-1025|http://www.securityfocus.com/bid/103984|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
248|CVE-2018-1039|http://www.securityfocus.com/bid/104072|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
249|CVE-2018-8112|http://www.securityfocus.com/bid/103963|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
250|CVE-2018-8114|http://www.securityfocus.com/bid/103994|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
251|CVE-2018-8119|http://www.securityfocus.com/bid/104070|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
252|CVE-2018-8120|http://www.securityfocus.com/bid/104034|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
253|CVE-2018-8122|http://www.securityfocus.com/bid/103995|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
254|CVE-2018-8123|http://www.securityfocus.com/bid/103965|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
255|CVE-2018-8124|http://www.securityfocus.com/bid/104037|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
256|CVE-2018-8126|http://www.securityfocus.com/bid/103997|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
257|CVE-2018-8127|http://www.securityfocus.com/bid/104040|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
258|CVE-2018-8128|http://www.securityfocus.com/bid/103979|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
259|CVE-2018-8129|http://www.securityfocus.com/bid/104065|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
260|CVE-2018-8130|http://www.securityfocus.com/bid/103981|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
261|CVE-2018-8132|http://www.securityfocus.com/bid/104066|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
262|CVE-2018-8133|http://www.securityfocus.com/bid/103982|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
263|CVE-2018-8134|http://www.securityfocus.com/bid/104041|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
264|CVE-2018-8136|http://www.securityfocus.com/bid/104044|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
265|CVE-2018-8137|http://www.securityfocus.com/bid/103967|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
266|CVE-2018-8139|http://www.securityfocus.com/bid/103977|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
267|CVE-2018-8141|http://www.securityfocus.com/bid/104078|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
268|CVE-2018-8145|http://www.securityfocus.com/bid/103986|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
269|CVE-2018-8147|http://www.securityfocus.com/bid/104035|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
270|CVE-2018-8148|http://www.securityfocus.com/bid/104053|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
271|CVE-2018-8149|http://www.securityfocus.com/bid/104036|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
272|CVE-2018-8150|http://www.securityfocus.com/bid/104039|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
273|CVE-2018-8151|http://www.securityfocus.com/bid/104042|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
274|CVE-2018-8152|http://www.securityfocus.com/bid/104043|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
275|CVE-2018-8153|http://www.securityfocus.com/bid/104045|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
276|CVE-2018-8154|http://www.securityfocus.com/bid/104054|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
277|CVE-2018-8155|http://www.securityfocus.com/bid/104047|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
278|CVE-2018-8156|http://www.securityfocus.com/bid/104048|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
279|CVE-2018-8157|http://www.securityfocus.com/bid/104046|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
280|CVE-2018-8158|http://www.securityfocus.com/bid/104049|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
281|CVE-2018-8159|http://www.securityfocus.com/bid/104056|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
282|CVE-2018-8160|http://www.securityfocus.com/bid/104051|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
283|CVE-2018-8161|http://www.securityfocus.com/bid/104052|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
284|CVE-2018-8162|http://www.securityfocus.com/bid/104058|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
285|CVE-2018-8163|http://www.securityfocus.com/bid/104059|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
286|CVE-2018-8164|http://www.securityfocus.com/bid/104033|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
287|CVE-2018-8165|http://www.securityfocus.com/bid/104038|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
288|CVE-2018-8166|http://www.securityfocus.com/bid/104062|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
289|CVE-2018-8167|http://www.securityfocus.com/bid/104063|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
290|CVE-2018-8168|http://www.securityfocus.com/bid/104067|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
291|CVE-2018-8170|http://www.securityfocus.com/bid/104068|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
292|CVE-2018-8173|http://www.securityfocus.com/bid/104069|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
293|CVE-2018-8174|http://www.securityfocus.com/bid/103998|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
294|CVE-2018-8177|http://www.securityfocus.com/bid/104090|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
295|CVE-2018-8178|http://www.securityfocus.com/bid/104076|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
296|CVE-2018-8179|http://www.securityfocus.com/bid/104077|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
297|CVE-2018-8860,CVE-2018-8866|http://www.securityfocus.com/bid/103966|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
298|CVE-2018-2415|http://www.securityfocus.com/bid/104130|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
299|CVE-2018-2416|http://www.securityfocus.com/bid/104106|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
300|CVE-2018-2416|http://www.securityfocus.com/bid/105076|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
301|CVE-2018-2417|http://www.securityfocus.com/bid/104112|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
302|CVE-2018-2418|http://www.securityfocus.com/bid/104115|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
303|CVE-2018-2419|http://www.securityfocus.com/bid/104116|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
304|CVE-2018-2420|http://www.securityfocus.com/bid/104108|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
305|CVE-2018-2421|http://www.securityfocus.com/bid/104111|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
306|CVE-2018-2422|http://www.securityfocus.com/bid/104110|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
307|CVE-2018-2423|http://www.securityfocus.com/bid/104109|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
308|CVE-2017-2601|http://www.securityfocus.com/bid/95960|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
309|CVE-2017-6293,CVE-2017-6289|http://www.securityfocus.com/bid/104145|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
310|CVE-2018-10803|http://www.securityfocus.com/bid/104251|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
311|CVE-2018-9849|http://www.securityfocus.com/bid/104160|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
312|CVE-2018-1115|http://www.securityfocus.com/bid/104285|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
313|CVE-2018-10981|http://www.securityfocus.com/bid/104149|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
314|CVE-2018-10982|http://www.securityfocus.com/bid/104150|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
315|CVE-2016-8627|http://www.securityfocus.com/bid/95698|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
316|CVE-2017-6015|http://www.securityfocus.com/bid/96996|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
317|CVE-2018-7248|http://www.securityfocus.com/bid/104287|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
318|CVE-2018-1257|http://www.securityfocus.com/bid/104260|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
319|CVE-2018-1258|http://www.securityfocus.com/bid/104222|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
320|CVE-2018-1260|http://www.securityfocus.com/bid/104158|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
321|CVE-2018-1261|http://www.securityfocus.com/bid/104178|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
322|CVE-2018-1278|http://www.securityfocus.com/bid/104227|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
323|CVE-2018-1280|http://www.securityfocus.com/bid/104153|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
324|CVE-2018-10996|http://www.securityfocus.com/bid/104277|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
325|CVE-2018-10678|http://www.securityfocus.com/bid/104187|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
326|CVE-2017-16860|http://www.securityfocus.com/bid/104188|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
327|CVE-2017-6021|http://www.securityfocus.com/bid/96768|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
328|CVE-2018-8843|http://www.securityfocus.com/bid/104166|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
329|CVE-2018-1131|http://www.securityfocus.com/bid/104218|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
330|CVE-2018-3634|http://www.securityfocus.com/bid/104250|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
331|CVE-2018-3661|http://www.securityfocus.com/bid/104247|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
332|CVE-2018-1087|http://www.securityfocus.com/bid/104127|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
333|CVE-2017-2600|http://www.securityfocus.com/bid/95954|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
334|CVE-2017-2608|http://www.securityfocus.com/bid/95953|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
335|CVE-2017-2612|http://www.securityfocus.com/bid/95957|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
336|CVE-2018-1263|http://www.securityfocus.com/bid/104179|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
337|CVE-2017-2602|http://www.securityfocus.com/bid/95952|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
338|CVE-2017-2603|http://www.securityfocus.com/bid/95955|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
339|CVE-2017-2604|http://www.securityfocus.com/bid/95959|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
340|CVE-2017-2610|http://www.securityfocus.com/bid/95951|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
341|CVE-2017-2613|http://www.securityfocus.com/bid/95967|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
342|CVE-2018-10590,CVE-2018-10589,CVE-2018-8845,CVE-2018-7497,CVE-2018-7499,CVE-2018-7495,CVE-2018-7505,CVE-2018-10591,CVE-2018-8841,CVE-2018-7503,CVE-2018-7501|http://www.securityfocus.com/bid/104190|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
343|CVE-2018-5231|http://www.securityfocus.com/bid/104205|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
344|CVE-2018-8014|http://www.securityfocus.com/bid/104203|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
345|CVE-2018-11212|http://www.securityfocus.com/bid/106583|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
346|CVE-2018-4850|http://www.securityfocus.com/bid/104217|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
347|CVE-2017-17688|http://www.securityfocus.com/bid/104162|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
348|CVE-2017-17689|http://www.securityfocus.com/bid/104165|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
349|CVE-2018-0222|http://www.securityfocus.com/bid/104193|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
350|CVE-2018-0268|http://www.securityfocus.com/bid/104192|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
351|CVE-2018-0270|http://www.securityfocus.com/bid/104242|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
352|CVE-2018-0271|http://www.securityfocus.com/bid/104191|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
353|CVE-2018-0277|http://www.securityfocus.com/bid/104212|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
354|CVE-2018-0279|http://www.securityfocus.com/bid/104243|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
355|CVE-2018-0280|http://www.securityfocus.com/bid/104209|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
356|CVE-2018-0289|http://www.securityfocus.com/bid/104196|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
357|CVE-2018-0290|http://www.securityfocus.com/bid/104201|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
358|CVE-2018-0297|http://www.securityfocus.com/bid/104197|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
359|CVE-2018-0323|http://www.securityfocus.com/bid/104206|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
360|CVE-2018-0324|http://www.securityfocus.com/bid/104208|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
361|CVE-2018-0325|http://www.securityfocus.com/bid/104202|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
362|CVE-2018-0326|http://www.securityfocus.com/bid/104204|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
363|CVE-2018-0327|http://www.securityfocus.com/bid/104194|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
364|CVE-2018-0328|http://www.securityfocus.com/bid/104200|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
365|CVE-2017-15533|http://www.securityfocus.com/bid/104163|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
366|CVE-2017-18268|http://www.securityfocus.com/bid/104164|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
367|CVE-2018-1111|http://www.securityfocus.com/bid/104195|VDB Entry,Third Party Advisory|Reportedly, the issue is fixed; however, Symantec has not confirmed this. Please contact the vendor for more information.
368|CVE-2018-10728,CVE-2018-10730,CVE-2018-10731,CVE-2018-10729|http://www.securityfocus.com/bid/104231|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
369|CVE-2018-8714|http://www.securityfocus.com/bid/104157|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
370|CVE-2018-1464,CVE-2018-1463,CVE-2018-1465,CVE-2018-1434,CVE-2018-1433,CVE-2018-1466,CVE-2018-1461,CVE-2018-1438,CVE-2018-1462|http://www.securityfocus.com/bid/104349|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
371|CVE-2017-9637,CVE-2017-9635|http://www.securityfocus.com/bid/99469|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
372|CVE-2018-8849|http://www.securityfocus.com/bid/104213|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
373|CVE-2017-18270|http://www.securityfocus.com/bid/104254|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
374|CVE-2018-11236|http://www.securityfocus.com/bid/104255|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
375|CVE-2018-11237|http://www.securityfocus.com/bid/104256|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
376|CVE-2018-8015|http://www.securityfocus.com/bid/104215|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
377|CVE-2018-1000400|http://www.securityfocus.com/bid/104262|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
378|CVE-2018-6562|http://www.securityfocus.com/archive/1/542016/100/0/threaded||
379|CVE-2018-8867|http://www.securityfocus.com/bid/104241|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
380|CVE-2018-4991,CVE-2018-4873,CVE-2018-4992|http://www.securityfocus.com/bid/104103|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
381|CVE-2018-4910,CVE-2018-4917,CVE-2018-4890,CVE-2018-4904|http://www.securityfocus.com/bid/102992|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
