|cve-ids|ex_url|types|solution
19|CVE-2006-4124|http://www.securityfocus.com/bid/19430|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com mailto:vuldb@securityfocus.commailto:vuldb@securityfocus.com.<LINE BREAK><LINE BREAK>Please see references for more information and vendor advisories.<LINE BREAK><LINE BREAK>			Lesstif Lesstif 0.93.94 <LINE BREAK> <LINE BREAK>					Mandriva  lesstif-0.93.94-1.1.C30mdk.i586.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-0.93.94-1.1.C30mdk.x86_64.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-0.93.94-4.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-0.93.94-4.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-clients-0.93.94-1.1.C30mdk.i586.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-clients-0.93.94-1.1.C30mdk.x86_64.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-clients-0.93.94-4.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-clients-0.93.94-4.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-devel-0.93.94-1.1.C30mdk.i586.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-devel-0.93.94-1.1.C30mdk.x86_64.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-devel-0.93.94-4.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-devel-0.93.94-4.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-mwm-0.93.94-1.1.C30mdk.i586.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-mwm-0.93.94-1.1.C30mdk.x86_64.rpm						Corporate 3.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-mwm-0.93.94-4.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lesstif-mwm-0.93.94-4.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lib64lesstif1-0.93.94-4.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  lib64lesstif2-0.93.94-4.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  liblesstif1-0.93.94-4.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  liblesstif2-0.93.94-4.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads
20|CVE-2006-4126,CVE-2006-4125,CVE-2006-4127|http://www.securityfocus.com/archive/1/442440/100/0/threaded||
21|CVE-2006-4125|http://www.securityfocus.com/bid/19369|Exploit,Patch|The vendor has released an update to address this issue. Please contact the vendor for more information on how to obtain this updates.
22|CVE-2006-4126|http://www.securityfocus.com/bid/19370|Exploit,Patch|The vendor has released an update to address this issue. Please contact the vendor on how to obtain this update.
23|CVE-2006-4127|http://www.securityfocus.com/bid/19371|Exploit,Patch|The vendor has released an update to address these issues. Please contact the vendor for more information.
24|CVE-2006-4128|http://www.securityfocus.com/archive/1/443037/100/0/threaded||
25|CVE-2006-4128|http://www.securityfocus.com/bid/19479||Symantec has released an advisory and fixes to address these issues. Please see the referenced advisory for more information.
26|CVE-2006-4129|http://www.securityfocus.com/archive/1/443211/100/0/threaded||
27|CVE-2006-4129|http://www.securityfocus.com/bid/19492|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
28|CVE-2006-4129|http://www.securityfocus.com/bid/19511||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
29|CVE-2006-4130|http://www.securityfocus.com/archive/1/442869/100/0/threaded||
30|CVE-2006-4130|http://www.securityfocus.com/bid/19465|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
31|CVE-2006-4132,CVE-2006-4131|http://www.securityfocus.com/archive/1/442841/100/0/threaded||
32|CVE-2006-4132,CVE-2006-4131|http://www.securityfocus.com/bid/19451||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
33|CVE-2006-4133|http://www.securityfocus.com/archive/1/442840/100/0/threaded||
34|CVE-2006-4133|http://www.securityfocus.com/archive/1/457286/100/0/threaded||
35|CVE-2007-3613,CVE-2006-4133|http://www.securityfocus.com/archive/1/472889/100/0/threaded||
36|CVE-2006-4133|http://www.securityfocus.com/bid/19470||The vendor has released updates to address this issue. Please contact the vendor for details on obtaining and applying the appropriate updates.
37|CVE-2006-4134|http://www.securityfocus.com/archive/1/442838/100/0/threaded||
38|CVE-2006-4134|http://www.securityfocus.com/bid/19469||The vendor has released updates to address this issue. Please contact the vendor for details on obtaining and applying the appropriate updates.
39|CVE-2006-4135|http://www.securityfocus.com/archive/1/443018/100/0/threaded||
40|CVE-2006-4135|http://www.securityfocus.com/archive/1/443152/100/0/threaded||
41|CVE-2006-4135|http://www.securityfocus.com/archive/1/443225/100/0/threaded||
42|CVE-2006-4135|http://www.securityfocus.com/archive/1/443292/100/0/threaded||
43|CVE-2006-4137,CVE-2006-4136|http://www.securityfocus.com/bid/19463|Patch|IBM has released WebSphere Application Server 6.1.0 Fix Pack 1 to address these issues. Please see the references for more information.
44|CVE-2006-4138|http://www.securityfocus.com/archive/1/443034/100/0/threaded||
45|CVE-2006-4138|http://www.securityfocus.com/archive/1/443039/100/0/threaded||
46|CVE-2006-4138|http://www.securityfocus.com/bid/19490|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
47|CVE-2006-4139|http://www.securityfocus.com/bid/19493||Sun has released an advisory and fixes to address this issue.<LINE BREAK><LINE BREAK>			Sun Solaris  10.0_x86<LINE BREAK> <LINE BREAK>					Sun  118855-33<LINE BREAK>http://sunsolve.sun.com/patches/
48|CVE-2006-4140|http://www.securityfocus.com/archive/1/442822/100/0/threaded||
49|CVE-2006-4140|http://www.securityfocus.com/archive/1/444227/100/0/threaded||
50|CVE-2006-4140|http://www.securityfocus.com/bid/19473|Exploit|The vendor has released      IPCheck Server Monitor 5.3.3.639 to address this issue. Please contact the vendor for details on obtaining and applying the appropriate updates.
51|CVE-2006-4141|http://www.securityfocus.com/archive/1/442880/100/0/threaded||
52|CVE-2006-4142|http://www.securityfocus.com/archive/1/442989/100/0/threaded||
53|CVE-2006-4142|http://www.securityfocus.com/bid/19472|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: mailto:vuldb@securityfocus.com.
54|CVE-2006-4143|http://www.securityfocus.com/archive/1/442870/100/0/threaded||
55|CVE-2006-4143|http://www.securityfocus.com/bid/19468/info||
56|CVE-2006-4144|http://www.securityfocus.com/archive/1/443208/100/0/threaded||
57|CVE-2006-4144|http://www.securityfocus.com/archive/1/443362/100/0/threaded||
