|cve-ids|ex_url|types|solution
26|CVE-2006-5045|http://www.securityfocus.com/bid/19037||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
27|CVE-2006-5048|http://www.securityfocus.com/bid/19217||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
28|CVE-2006-5049|http://www.securityfocus.com/bid/84256||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
29|CVE-2006-5050|http://www.securityfocus.com/archive/1/446228/100/0/threaded||
30|CVE-2006-5050|http://www.securityfocus.com/bid/20067||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
31|CVE-2006-5051|http://www.securityfocus.com/bid/20241||The vendor has released updated versions of the software that address these issues.<LINE BREAK><LINE BREAK>Please see the referenced advisories for more information and fixes.<LINE BREAK><LINE BREAK>			Ubuntu Ubuntu Linux  7.10 powerpc<LINE BREAK> <LINE BREAK>					Ubuntu  openssh-client-udeb_4.6p1-5ubuntu0.6_powerpc.udeb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-client-u<LINE BREAK>deb_4.6p1-5ubuntu0.6_powerpc.udeb<LINE BREAK><LINE BREAK>					Ubuntu  openssh-client_4.6p1-5ubuntu0.6_powerpc.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-client_4<LINE BREAK>.6p1-5ubuntu0.6_powerpc.deb<LINE BREAK><LINE BREAK>					Ubuntu  openssh-server-udeb_4.6p1-5ubuntu0.6_powerpc.udeb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-server-u<LINE BREAK>deb_4.6p1-5ubuntu0.6_powerpc.udeb<LINE BREAK><LINE BREAK>					Ubuntu  openssh-server_4.6p1-5ubuntu0.6_powerpc.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-server_4<LINE BREAK>.6p1-5ubuntu0.6_powerpc.deb<LINE BREAK><LINE BREAK>					Ubuntu  ssh-askpass-gnome_4.6p1-5ubuntu0.6_powerpc.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/ssh-askpass-gnom<LINE BREAK>e_4.6p1-5ubuntu0.6_powerpc.deb<LINE BREAK><LINE BREAK>					Ubuntu  ssh-krb5_4.6p1-5ubuntu0.6_all.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/universe/o/openssh/ssh-krb5_4.6<LINE BREAK>p1-5ubuntu0.6_all.deb<LINE BREAK><LINE BREAK>					Ubuntu  ssh_4.6p1-5ubuntu0.6_all.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/ssh_4.6p1-5ubunt<LINE BREAK>u0.6_all.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Turbolinux Turbolinux  10 F...<LINE BREAK> <LINE BREAK>					Turbolinux  openssh-3.8p1-9.i586.rpm						Turbolinux 10 Desktop, Turbolinux 10 F..., Turbolinux Home, Turbolinux Multimedia, Turbolinux Personal<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Desktop/10/u<LINE BREAK>pdates/RPMS/openssh-3.8p1-9.i586.rpm<LINE BREAK><LINE BREAK>					Turbolinux  openssh-askpass-3.8p1-9.i586.rpm						Turbolinux 10 Desktop, Turbolinux 10 F..., Turbolinux Home, Turbolinux Multimedia, Turbolinux Personal<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Desktop/10/u<LINE BREAK>pdates/RPMS/openssh-askpass-3.8p1-9.i586.rpm<LINE BREAK><LINE BREAK>					Turbolinux  openssh-clients-3.8p1-9.i586.rpm						Turbolinux 10 Desktop, Turbolinux 10 F..., Turbolinux Home, Turbolinux Multimedia, Turbolinux Personal<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Desktop/10/u<LINE BREAK>pdates/RPMS/openssh-clients-3.8p1-9.i586.rpm<LINE BREAK><LINE BREAK>					Turbolinux  openssh-server-3.8p1-9.i586.rpm						Turbolinux 10 Desktop, Turbolinux 10 F..., Turbolinux Home, Turbolinux Multimedia, Turbolinux Personal<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Desktop/10/u<LINE BREAK>pdates/RPMS/openssh-server-3.8p1-9.i586.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Ubuntu Ubuntu Linux  7.04 i386<LINE BREAK> <LINE BREAK>					Ubuntu  openssh-client-udeb_4.3p2-8ubuntu1.5_i386.udeb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-client-u<LINE BREAK>deb_4.3p2-8ubuntu1.5_i386.udeb<LINE BREAK><LINE BREAK>					Ubuntu  openssh-client_4.3p2-8ubuntu1.5_i386.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-client_4<LINE BREAK>.3p2-8ubuntu1.5_i386.deb<LINE BREAK><LINE BREAK>					Ubuntu  openssh-server-udeb_4.3p2-8ubuntu1.5_i386.udeb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-server-u<LINE BREAK>deb_4.3p2-8ubuntu1.5_i386.udeb<LINE BREAK><LINE BREAK>					Ubuntu  openssh-server_4.3p2-8ubuntu1.5_i386.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/openssh-server_4<LINE BREAK>.3p2-8ubuntu1.5_i386.deb<LINE BREAK><LINE BREAK>					Ubuntu  ssh-askpass-gnome_4.3p2-8ubuntu1.5_i386.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/ssh-askpass-gnom<LINE BREAK>e_4.3p2-8ubuntu1.5_i386.deb<LINE BREAK><LINE BREAK>					Ubuntu  ssh-krb5_4.3p2-8ubuntu1.5_all.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/universe/o/openssh/ssh-krb5_4.3<LINE BREAK>p2-8ubuntu1.5_all.deb<LINE BREAK><LINE BREAK>					Ubuntu  ssh_4.3p2-8ubuntu1.5_all.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/o/openssh/ssh_4.3p2-8ubunt<LINE BREAK>u1.5_all.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Debian Linux  4.0 mips<LINE BREAK> <LINE BREAK>					Debian  openssh-client-udeb_4.3p2-9etch3_mips.udeb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-client-<LINE BREAK>udeb_4.3p2-9etch3_mips.udeb<LINE BREAK><LINE BREAK>					Debian  openssh-client_4.3p2-9etch3_mips.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-client_<LINE BREAK>4.3p2-9etch3_mips.deb<LINE BREAK><LINE BREAK>					Debian  openssh-server-udeb_4.3p2-9etch3_mips.udeb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-server-<LINE BREAK>udeb_4.3p2-9etch3_mips.udeb<LINE BREAK><LINE BREAK>					Debian  openssh-server_4.3p2-9etch3_mips.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-server_<LINE BREAK>4.3p2-9etch3_mips.deb<LINE BREAK><LINE BREAK>					Debian  ssh-askpass-gnome_4.3p2-9etch3_mips.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh-askpass-gno<LINE BREAK>me_4.3p2-9etch3_mips.deb<LINE BREAK><LINE BREAK>					Debian  ssh-krb5_4.3p2-9etch3_all.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh-krb5_4.3p2-<LINE BREAK>9etch3_all.deb<LINE BREAK><LINE BREAK>					Debian  ssh_4.3p2-9etch3_all.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh_4.3p2-9etch<LINE BREAK>3_all.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Debian Linux  4.0 arm<LINE BREAK> <LINE BREAK>					Debian  openssh-client-udeb_4.3p2-9etch3_arm.udeb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-client-<LINE BREAK>udeb_4.3p2-9etch3_arm.udeb<LINE BREAK><LINE BREAK>					Debian  openssh-client_4.3p2-9etch3_arm.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-client_<LINE BREAK>4.3p2-9etch3_arm.deb<LINE BREAK><LINE BREAK>					Debian  openssh-server-udeb_4.3p2-9etch3_arm.udeb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-server-<LINE BREAK>udeb_4.3p2-9etch3_arm.udeb<LINE BREAK><LINE BREAK>					Debian  openssh-server_4.3p2-9etch3_arm.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/openssh-server_<LINE BREAK>4.3p2-9etch3_arm.deb<LINE BREAK><LINE BREAK>					Debian  ssh-askpass-gnome_4.3p2-9etch3_arm.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh-askpass-gno<LINE BREAK>me_4.3p2-9etch3_arm.deb<LINE BREAK><LINE BREAK>					Debian  ssh-krb5_4.3p2-9etch3_all.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh-krb5_4.3p2-<LINE BREAK>9etch3_all.deb<LINE BREAK><LINE BREAK>					Debian  ssh_4.3p2-9etch3_all.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh_4.3p2-9etch<LINE BREAK>3_all.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Debian Linux  4.0 m68k<LINE BREAK> <LINE BREAK>					Debian  ssh-krb5_4.3p2-9etch3_all.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh-krb5_4.3p2-<LINE BREAK>9etch3_all.deb<LINE BREAK><LINE BREAK>					Debian  ssh_4.3p2-9etch3_all.deb<LINE BREAK>http://security.debian.org/pool/updates/main/o/openssh/ssh_4.3p2-9etch<LINE BREAK>3_all.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.3.9 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.3.9 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.1 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.2 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.3 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.4 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.8 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			FreeBSD FreeBSD 5.0 .x<LINE BREAK> <LINE BREAK>					FreeBSD  openssh5x.patch						FreeBSD 5.x<LINE BREAK>fetch http://security.FreeBSD.org/patches/SA-06:22/openssh5x.patch
32|CVE-2006-5052|http://www.securityfocus.com/bid/20245|Patch|The vendor has released updated versions of the software that address this issue.<LINE BREAK><LINE BREAK>Please see the referenced advisories for more information.<LINE BREAK><LINE BREAK>			OpenSSH OpenSSH  4.2p1<LINE BREAK> <LINE BREAK>					Slackware  openssh-4.4p1-i486-1_slack10.2.tgz						Slackware 10.2:<LINE BREAK>ftp://ftp.slackware.com/pub/slackware/slackware-10.2/patches/packages/<LINE BREAK>openssh-4.4p1-i486-1_slack10.2.tgz<LINE BREAK><LINE BREAK>					SuSE  openssh-4.2p1-18.9.i586.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/i586/openssh-4.2p1-18.9.i5<LINE BREAK>86.rpm<LINE BREAK><LINE BREAK>					SuSE  openssh-4.2p1-18.9.ppc.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/ppc/openssh-4.2p1-18.9.ppc<LINE BREAK>.rpm<LINE BREAK><LINE BREAK>					SuSE  openssh-4.2p1-18.9.x86_64.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/x86_64/openssh-4.2p1-18.9.<LINE BREAK>x86_64.rpm<LINE BREAK><LINE BREAK>					SuSE  openssh-askpass-4.2p1-18.9.i586.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/i586/openssh-askpass-4.2p1<LINE BREAK>-18.9.i586.rpm<LINE BREAK><LINE BREAK>					SuSE  openssh-askpass-4.2p1-18.9.ppc.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/ppc/openssh-askpass-4.2p1-<LINE BREAK>18.9.ppc.rpm<LINE BREAK><LINE BREAK>					SuSE  openssh-askpass-4.2p1-18.9.x86_64.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/x86_64/openssh-askpass-4.2<LINE BREAK>p1-18.9.x86_64.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			OpenBSD Portable OpenSSH  4.3p1<LINE BREAK> <LINE BREAK>					OpenBSD  openssh-4.4p1.tar.gz<LINE BREAK>ftp://ftp.openbsd.org/pub/OpenBSD/OpenSSH/portable/openssh-4.4p1.tar.g<LINE BREAK>z<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.3.9 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.3.9 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.1 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.1 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.2 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.3 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.3 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.4 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.4 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.5 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.5 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.6 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.6 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.7 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.7 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.8 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.8 <LINE BREAK> <LINE BREAK>					Apple  Mac OS X v10.4.9<LINE BREAK>http://www.apple.com/support/downloads/
33|CVE-2006-5053|http://www.securityfocus.com/bid/20166|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
34|CVE-2006-5054|http://www.securityfocus.com/bid/20168||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
35|CVE-2006-5055|http://www.securityfocus.com/bid/20171||The vendor released a patch to address these issues. Please see the references for more information.
36|CVE-2006-5056|http://www.securityfocus.com/archive/1/446896/100/0/threaded||
37|CVE-2006-5056|http://www.securityfocus.com/bid/20174|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
38|CVE-2006-5057|http://www.securityfocus.com/archive/1/446909/100/0/threaded||
39|CVE-2006-5057|http://www.securityfocus.com/bid/20172|Exploit|Currently we are not aware of any vendor-supplied patches for these issues. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
40|CVE-2006-5058|http://www.securityfocus.com/bid/20180|Exploit|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
41|CVE-2006-5059|http://www.securityfocus.com/archive/1/446911/100/0/threaded||
42|CVE-2006-5059|http://www.securityfocus.com/bid/20178|Exploit|Currently we are not aware of any vendor-supplied patches for these issues. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
43|CVE-2006-5060|http://www.securityfocus.com/archive/1/446879/100/0/threaded||
44|CVE-2006-5060|http://www.securityfocus.com/bid/20162|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
45|CVE-2006-5061|http://www.securityfocus.com/bid/20167|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
46|CVE-2006-5062|http://www.securityfocus.com/bid/20184|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
47|CVE-2006-5063|http://www.securityfocus.com/bid/20181||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: mailto:vuldb@securityfocus.com.
48|CVE-2006-5064|http://www.securityfocus.com/bid/20202|Exploit|Currently we are not aware of any vendor-supplied patches for these issues. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
49|CVE-2006-5065|http://www.securityfocus.com/bid/20165|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
50|CVE-2006-5066|http://www.securityfocus.com/archive/1/447002/100/0/threaded||
51|CVE-2006-5066|http://www.securityfocus.com/archive/1/448693/100/0/threaded||
52|CVE-2006-5066|http://www.securityfocus.com/bid/20203|Exploit|Version 1.0 has been released to address these issues.<LINE BREAK><LINE BREAK>			DanPHPSupport DanPHPSupport  0.5<LINE BREAK> <LINE BREAK>					DanPHPSupport  DanPHPSupport-1.0.zip<LINE BREAK>http://prdownloads.sourceforge.net/danphpsupport/DanPHPSupport-1.0.zip<LINE BREAK>?download
53|CVE-2006-5067|http://www.securityfocus.com/archive/1/446882/100/0/threaded||
54|CVE-2006-5067|http://www.securityfocus.com/archive/1/450936/100/0/threaded||
55|CVE-2006-5068|http://www.securityfocus.com/bid/20192|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
56|CVE-2006-5069|http://www.securityfocus.com/archive/1/446885/100/0/threaded||
