|cve-ids|ex_url|types|solution
50|CVE-2014-5206|http://www.securityfocus.com/bid/69214|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.<LINE BREAK><LINE BREAK>			Mandriva Business Server  1 X86 64<LINE BREAK> <LINE BREAK>					Mandriva  cpupower-3.4.104-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  kernel-firmware-3.4.104-1.1.mbs1.noarch.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  kernel-headers-3.4.104-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  kernel-server-3.4.104-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  kernel-server-devel-3.4.104-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  kernel-source-3.4.104-1.mbs1.noarch.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  lib64cpupower-devel-3.4.104-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  lib64cpupower0-3.4.104-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  perf-3.4.104-1.1.mbs1.x86_64.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/
51|CVE-2014-5207|http://www.securityfocus.com/bid/69216|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
52|CVE-2014-5210|http://www.securityfocus.com/bid/69239||Updates are available. Please see the references or vendor advisory for more information.
53|CVE-2014-0969|http://www.securityfocus.com/bid/69262||Updates are available. Please see the references or vendor advisory for more information.
54|CVE-2014-5348|http://www.securityfocus.com/bid/69243|Exploit|Updates are available. Please see the references or vendor advisory for more information.
55|CVE-2014-3338|http://www.securityfocus.com/bid/69176||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at:   vuldb@securityfocus.com.
56|CVE-2014-3339|http://www.securityfocus.com/bid/69200||Updates are available. Please see the references or vendor advisory for more information.
57|CVE-2014-3340|http://www.securityfocus.com/bid/69285||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at:   vuldb@securityfocus.com.
58|CVE-2014-3341|http://www.securityfocus.com/bid/69266||Updates are available. Please see the references or vendor advisory for more information.
59|CVE-2014-3344|http://www.securityfocus.com/bid/69412||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
60|CVE-2014-3345|http://www.securityfocus.com/bid/69442||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
61|CVE-2014-3080|http://www.securityfocus.com/bid/68777|Exploit|Updates are available. Please see the references or vendor advisory for more information.
62|CVE-2014-3083|http://www.securityfocus.com/bid/69298||Updates are available. Please see the references or vendor advisory for more information.
63|CVE-2014-5246|http://www.securityfocus.com/bid/69267||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
64|CVE-2014-5247|http://www.securityfocus.com/archive/1/533119/100/0/threaded||
65|CVE-2014-5247|http://www.securityfocus.com/bid/69186||Updates are available. Please see the references or vendor advisory for more information.
66|CVE-2014-5250,CVE-2014-5249|http://www.securityfocus.com/bid/69091||Updates are available. Please see the references or vendor advisory for more information.
67|CVE-2014-4764|http://www.securityfocus.com/bid/69301||Updates are available. Please see the references or vendor advisory for more information.
68|CVE-2014-3171|http://www.securityfocus.com/bid/69406||Updates are available. Please see the references or vendor advisory for more information.
69|CVE-2014-3172|http://www.securityfocus.com/bid/69401||Updates are available. Please see the references or vendor advisory for more information.
70|CVE-2014-3173|http://www.securityfocus.com/bid/69403||Updates are available. Please see the references or vendor advisory for more information.
71|CVE-2014-3174|http://www.securityfocus.com/bid/69407||Updates are available. Please see the references or vendor advisory for more information.
72|CVE-2014-3175|http://www.securityfocus.com/bid/69402||Updates are available. Please see the references or vendor advisory for more information.
73|CVE-2014-3177,CVE-2014-3176|http://www.securityfocus.com/bid/69404||Updates are available. Please see the references or vendor advisory for more information.
74|CVE-2014-3577|http://www.securityfocus.com/bid/69258|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
75|CVE-2014-2388|http://www.securityfocus.com/archive/1/533118/100/0/threaded||
76|CVE-2014-2388|http://www.securityfocus.com/bid/69217||Reportedly, the issue is fixed; however, Symantec has not confirmed this. Please contact the vendor for more information.
77|CVE-2014-5399|http://www.securityfocus.com/bid/69416||Updates are available. Please see the references or vendor advisory for more information.
78|CVE-2011-2944|http://www.securityfocus.com/bid/52156|Exploit|Vendor update is available. Please see the references for more information.
79|CVE-2012-1503|http://www.securityfocus.com/bid/56160|Exploit|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
80|CVE-2013-6222|http://www.securityfocus.com/bid/69380||Updates are available. Please see the references or vendor advisory for more information.
81|CVE-2014-0479|http://www.securityfocus.com/bid/69055||Updates are available. Please see the references or vendor advisory for more information.
82|CVE-2014-0480|http://www.securityfocus.com/bid/69425||Updates are available. Please see the references or vendor advisory for more information.<LINE BREAK><LINE BREAK>			Mandriva Business Server  1 X86 64<LINE BREAK> <LINE BREAK>					Mandriva  python-django-1.3.7-1.5.mbs1.noarch.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/
83|CVE-2014-0640|http://www.securityfocus.com/bid/69288||Updates are available. Please see the references or vendor advisory for more information.
84|CVE-2014-0641|http://www.securityfocus.com/bid/69289||Updates are available. Please see the references or vendor advisory for more information.
85|CVE-2014-1469|http://www.securityfocus.com/bid/69211||Updates are available. Please see the references or vendor advisory for more information.
86|CVE-2014-1546|http://www.securityfocus.com/archive/1/532895||
87|CVE-2014-1814|http://www.securityfocus.com/bid/69112|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
88|CVE-2014-1819|http://www.securityfocus.com/bid/69143|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
89|CVE-2014-1820|http://www.securityfocus.com/bid/69071||Updates are available. Please see the references or vendor advisory for more information.
90|CVE-2014-2216|http://www.securityfocus.com/bid/69338||Updates are available. Please see the references or vendor advisory for more information.
91|CVE-2014-2511|http://www.securityfocus.com/archive/1/533160/30/0/threaded||
92|CVE-2014-2511|http://www.securityfocus.com/bid/69272||Updates are available. Please see the references or vendor advisory for more information.
93|CVE-2014-2515|http://www.securityfocus.com/archive/1/533161/30/0/threaded||
94|CVE-2014-2515|http://www.securityfocus.com/bid/69275||Updates are available. Please see the references or vendor advisory for more information.
95|CVE-2014-2517|http://www.securityfocus.com/bid/69287||Updates are available. Please see the references or vendor advisory for more information.
96|CVE-2014-2518|http://www.securityfocus.com/archive/1/533159/30/0/threaded||
97|CVE-2014-2518|http://www.securityfocus.com/bid/69277||Updates are available. Please see the references or vendor advisory for more information.
98|CVE-2014-2520|http://www.securityfocus.com/bid/69274||Updates are available. Please see the references or vendor advisory for more information.
99|CVE-2014-2521|http://www.securityfocus.com/bid/69276||Updates are available. Please see the references or vendor advisory for more information.
100|CVE-2014-3302|http://www.securityfocus.com/bid/68904|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
101|CVE-2014-3434|http://www.securityfocus.com/bid/68946|Exploit|Updates are available. Please see the references or vendor advisory for more information.
102|CVE-2014-3436|http://www.securityfocus.com/bid/69259||Updates are available. Please see the references or vendor advisory for more information.
103|CVE-2014-3472|http://www.securityfocus.com/bid/69094||Updates are available. Please see the references or vendor advisory for more information.
104|CVE-2014-4200|http://www.securityfocus.com/bid/69410||Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
105|CVE-2014-4647|http://www.securityfocus.com/bid/68489||Updates are available. Please see the references or vendor advisory for more information.
106|CVE-2014-5335|http://www.securityfocus.com/archive/1/533197/100/0/threaded||
107|CVE-2014-5336|http://www.securityfocus.com/bid/69279||Updates are available. Please see the references or vendor advisory for more information.
108|CVE-2014-5337|http://www.securityfocus.com/bid/69292||Updates are available. Please see the references or vendor advisory for more information.
109|CVE-2014-4963,CVE-2014-5385,CVE-2014-4964,CVE-2014-4965,CVE-2014-4962|http://www.securityfocus.com/archive/1/532726/100/0/threaded||
110|CVE-2014-5397|http://www.securityfocus.com/bid/69418||Updates are available. Please see the references or vendor advisory for more information.
111|CVE-2014-3022|http://www.securityfocus.com/bid/68211||Updates are available. Please see the references or vendor advisory for more information.
112|CVE-2014-3165|http://www.securityfocus.com/bid/69201||Updates are available. Please see the references or vendor advisory for more information.
113|CVE-2014-3166|http://www.securityfocus.com/bid/69202|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
114|CVE-2014-3167|http://www.securityfocus.com/bid/69203||Updates are available. Please see the references or vendor advisory for more information.
115|CVE-2014-3168|http://www.securityfocus.com/bid/69398||Updates are available. Please see the references or vendor advisory for more information.
116|CVE-2014-3169|http://www.securityfocus.com/bid/69405||Updates are available. Please see the references or vendor advisory for more information.
117|CVE-2014-3170|http://www.securityfocus.com/bid/69400||Updates are available. Please see the references or vendor advisory for more information.
118|CVE-2014-4615|http://www.securityfocus.com/bid/68149||Updates are available. Please see the references or vendor advisory for more information.
119|CVE-2014-0232|http://www.securityfocus.com/archive/1/533163/100/0/threaded||
120|CVE-2014-0232|http://www.securityfocus.com/bid/69286||Updates are available. Please see the references or vendor advisory for more information.
121|CVE-2014-3575|http://www.securityfocus.com/bid/69354||Updates are available. Please see the references or vendor advisory for more information.
122|CVE-2014-5471|http://www.securityfocus.com/bid/69396||Updates are available. Please see the references or vendor advisory for more information.
123|CVE-2014-5242|http://www.securityfocus.com/bid/69135||Updates are available. Please see the references or vendor advisory for more information.<LINE BREAK><LINE BREAK>			Mandriva Business Server  1 X86 64<LINE BREAK> <LINE BREAK>					Mandriva  mediawiki-1.23.2-1.mbs1.noarch.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  mediawiki-mysql-1.23.2-1.mbs1.noarch.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  mediawiki-pgsql-1.23.2-1.mbs1.noarch.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/<LINE BREAK><LINE BREAK>					Mandriva  mediawiki-sqlite-1.23.2-1.mbs1.noarch.rpm<LINE BREAK>http://www.mandriva.com/en/downloads/
124|CVE-2014-5368|http://www.securityfocus.com/bid/69278|Exploit|Currently we are not aware of any    vendor-supplied patches. If you feel we are in error or if you are aware    of any more recent information, please mail us at: vuldb@securityfocus.com.
125|CVE-2014-5383|http://www.securityfocus.com/bid/67312|Exploit|Updates are available. Please see the references or vendor advisory for more information.
126|CVE-2014-3587|http://www.securityfocus.com/bid/69325||Updates are available. Please see the references or vendor advisory for more information.
127|CVE-2014-3594|http://www.securityfocus.com/bid/69291|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
128|CVE-2014-3596|http://www.securityfocus.com/bid/69295||Updates are available. Please see the references or vendor advisory for more information.
129|CVE-2014-4621|http://www.securityfocus.com/bid/69817||Updates are available. Please see the references or vendor advisory for more information.
130|CVE-2014-4622|http://www.securityfocus.com/bid/69819||Updates are available. Please see the references or vendor advisory for more information.
131|CVE-2014-3348|http://www.securityfocus.com/bid/69652||Updates are available. Please see the references or vendor advisory for more information.
132|CVE-2014-5136,CVE-2014-5137|http://www.securityfocus.com/archive/1/533267/100/0/threaded||
133|CVE-2014-1565|http://www.securityfocus.com/bid/69521||Updates are available. Please see the references or vendor advisory for more information.
134|CVE-2014-1566|http://www.securityfocus.com/bid/69522||Updates are available. Please see the references or vendor advisory for more information.
135|CVE-2014-1567|http://www.securityfocus.com/bid/69520||Updates are available. Please see the references or vendor advisory for more information.
136|CVE-2014-5460|http://www.securityfocus.com/archive/1/533281/100/0/threaded||
137|CVE-2014-5461|http://www.securityfocus.com/bid/69342|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
138|CVE-2014-1562|http://www.securityfocus.com/bid/69519||Updates are available. Please see the references or vendor advisory for more information.
139|CVE-2014-1563|http://www.securityfocus.com/bid/69523||Updates are available. Please see the references or vendor advisory for more information.
140|CVE-2014-1564|http://www.securityfocus.com/archive/1/533357/100/0/threaded||
141|CVE-2014-1564|http://www.securityfocus.com/bid/69525||Updates are available. Please see the references or vendor advisory for more information.
142|CVE-2014-2008,CVE-2014-2009|http://www.securityfocus.com/bid/69560|Exploit|Reportedly, the issue is fixed; however, Symantec has not confirmed this. Please contact the vendor for more information.
143|CVE-2014-5259|http://www.securityfocus.com/archive/1/533336/100/0/threaded||
144|CVE-2014-5259|http://www.securityfocus.com/bid/69551|Exploit|Updates are available. Please see the references or vendor advisory for more information.
145|CVE-2014-0985|http://www.securityfocus.com/bid/69529||Updates are available. Please see the references for more information.
146|CVE-2014-0986|http://www.securityfocus.com/bid/69531||Updates are available. Please see the references for more information.
147|CVE-2014-0987|http://www.securityfocus.com/bid/69532||Updates are available. Please see the references for more information.
148|CVE-2014-0988|http://www.securityfocus.com/bid/69533||Updates are available. Please see the references for more information.
149|CVE-2014-0989|http://www.securityfocus.com/bid/69534||Updates are available. Please see the references for more information.
150|CVE-2014-0990|http://www.securityfocus.com/bid/69535||Updates are available. Please see the references for more information.
151|CVE-2014-0991|http://www.securityfocus.com/bid/69536||Updates are available. Please see the references for more information.
152|CVE-2014-0992|http://www.securityfocus.com/bid/69538||Updates are available. Please see the references for more information.
153|CVE-2012-1417|http://www.securityfocus.com/bid/52209||Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
154|CVE-2014-2684,CVE-2014-2685,CVE-2014-2681,CVE-2014-2682,CVE-2014-2683|http://www.securityfocus.com/bid/66358|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
155|CVE-2014-3529|http://www.securityfocus.com/bid/69647||Updates are available. Please see the references or vendor advisory for more information.
156|CVE-2014-3529|http://www.securityfocus.com/bid/78018||Updates are available. Please see the references or vendor advisory for more information.
157|CVE-2014-3535|http://www.securityfocus.com/bid/69721||Updates are available. Please see the references or vendor advisory for more information.
158|CVE-2012-2588|http://www.securityfocus.com/bid/54900|Exploit|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
159|CVE-2012-1032|http://www.securityfocus.com/bid/52874||Reportedly the vendor has fixed the issue, however, Symantec has not confirmed it. Please contact the vendor for more information.
160|CVE-2014-4383,CVE-2014-4407,CVE-2014-4379,CVE-2014-4423,CVE-2014-4380,CVE-2014-4405,CVE-2014-4371,CVE-2014-4384,CVE-2014-4408,CVE-2014-4421,CVE-2014-4418,CVE-2014-4357,CVE-2014-4352,CVE-2014-4381,CVE-2014-4386,CVE-2014-4388,CVE-2014-4373,CVE-2014-4377,CVE-2014-4362,CVE-2014-4363,CVE-2014-4368,CVE-2014-4419,CVE-2014-4389,CVE-2014-4420,CVE-2014-4378,CVE-2014-4364,CVE-2014-4353,CVE-2014-4356,CVE-2014-4422,CVE-2014-4374,CVE-2014-4375,CVE-2014-4409,CVE-2014-4404,CVE-2014-4369,CVE-2014-4361,CVE-2014-4354,CVE-2014-4367,CVE-2014-4366,CVE-2014-4372|http://www.securityfocus.com/bid/69882|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
161|CVE-2014-4380|http://www.securityfocus.com/bid/69942||Updates are available. Please see the references or vendor advisory for more information.
162|CVE-2014-4381|http://www.securityfocus.com/bid/69931||Updates are available. Please see the references or vendor advisory for more information.
163|CVE-2014-4383|http://www.securityfocus.com/bid/69941||Updates are available. Please see the references or vendor advisory for more information.
164|CVE-2014-4384|http://www.securityfocus.com/bid/69940||Updates are available. Please see the references or vendor advisory for more information.
165|CVE-2014-4386|http://www.securityfocus.com/bid/69936||Updates are available. Please see the references or vendor advisory for more information.
166|CVE-2014-4388|http://www.securityfocus.com/bid/69948||Updates are available. Please see the references or vendor advisory for more information.
167|CVE-2014-4389|http://www.securityfocus.com/bid/69950||Updates are available. Please see the references or vendor advisory for more information.
168|CVE-2014-4390|http://www.securityfocus.com/bid/69901||Updates are available. Please see the references or vendor advisory for more information.
169|CVE-2014-4393|http://www.securityfocus.com/bid/69916||Updates are available. Please see the references or vendor advisory for more information.
170|CVE-2014-4420|http://www.securityfocus.com/bid/69927||Updates are available. Please see the references or vendor advisory for more information.
171|CVE-2014-4421|http://www.securityfocus.com/bid/69924||Updates are available. Please see the references or vendor advisory for more information.
172|CVE-2014-4422|http://www.securityfocus.com/bid/69911||Updates are available. Please see the references or vendor advisory for more information.
173|CVE-2014-4423|http://www.securityfocus.com/bid/69917||Updates are available. Please see the references or vendor advisory for more information.
174|CVE-2014-4424|http://www.securityfocus.com/bid/69918||Updates are available. Please see the references or vendor advisory for more information.
175|CVE-2014-4727,CVE-2014-4728|http://www.securityfocus.com/archive/1/533499/100/0/threaded||
176|CVE-2014-4727,CVE-2014-4728|http://www.securityfocus.com/archive/1/533501/100/0/threaded||
177|CVE-2014-4727,CVE-2014-4728|http://www.securityfocus.com/bid/70037|Exploit|Updates are available. Please see the references or vendor advisory for more information.
178|CVE-2014-5505|http://www.securityfocus.com/bid/69558||Updates are available. Please see the references or vendor advisory for more information.
179|CVE-2014-5506|http://www.securityfocus.com/bid/69557||Updates are available. Please see the references or vendor advisory for more information.
180|CVE-2014-5508|http://www.securityfocus.com/bid/69454||Updates are available. Please see the references or vendor advisory for more information.
181|CVE-2014-6270|http://www.securityfocus.com/bid/69686|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
182|CVE-2014-7187,CVE-2014-7169,CVE-2014-7186,CVE-2014-6271|http://www.securityfocus.com/archive/1/533593/100/0/threaded|VDB Entry,Third Party Advisory|
183|CVE-2014-6271|http://www.securityfocus.com/bid/70103|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
184|CVE-2014-6273|http://www.securityfocus.com/bid/70075||Updates are available. Please see the references or vendor advisory for more information.
185|CVE-2014-2799|http://www.securityfocus.com/bid/69576||Updates are available. Please see the references or vendor advisory for more information.
186|CVE-2012-2956|http://www.securityfocus.com/bid/54647|Exploit|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
187|CVE-2014-4366|http://www.securityfocus.com/bid/69914||Updates are available. Please see the references or vendor advisory for more information.
188|CVE-2014-4367|http://www.securityfocus.com/bid/69945||Updates are available. Please see the references or vendor advisory for more information.
189|CVE-2014-4368|http://www.securityfocus.com/bid/69926||Updates are available. Please see the references or vendor advisory for more information.
190|CVE-2014-4369|http://www.securityfocus.com/bid/69929||Updates are available. Please see the references or vendor advisory for more information.
191|CVE-2014-4371|http://www.securityfocus.com/bid/69919|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
192|CVE-2014-4372|http://www.securityfocus.com/bid/69923||Updates are available. Please see the references or vendor advisory for more information.
193|CVE-2014-4373|http://www.securityfocus.com/bid/69934||Updates are available. Please see the references or vendor advisory for more information.
194|CVE-2014-4374|http://www.securityfocus.com/bid/69905||Updates are available. Please see the references or vendor advisory for more information.
195|CVE-2014-4375|http://www.securityfocus.com/bid/69944||Updates are available. Please see the references or vendor advisory for more information.
196|CVE-2014-4376|http://www.securityfocus.com/bid/69906||Updates are available. Please see the references or vendor advisory for more information.
197|CVE-2014-4377|http://www.securityfocus.com/bid/69903||Updates are available. Please see the references or vendor advisory for more information.
198|CVE-2014-4378|http://www.securityfocus.com/bid/69915||Updates are available. Please see the references or vendor advisory for more information.
199|CVE-2014-4379|http://www.securityfocus.com/bid/69921||Updates are available. Please see the references or vendor advisory for more information.
200|CVE-2014-4409|http://www.securityfocus.com/bid/69937||Updates are available. Please see the references or vendor advisory for more information.
201|CVE-2014-4413,CVE-2014-4411,CVE-2014-4412,CVE-2014-4415,CVE-2014-4414,CVE-2014-4410|http://www.securityfocus.com/bid/69881||Updates are available. Please see the references or vendor advisory for more information.
202|CVE-2014-4410|http://www.securityfocus.com/bid/69966||Updates are available. Please see the references or vendor advisory for more information.
203|CVE-2014-4411|http://www.securityfocus.com/bid/69970||Updates are available. Please see the references or vendor advisory for more information.
204|CVE-2014-4412|http://www.securityfocus.com/bid/69973||Updates are available. Please see the references or vendor advisory for more information.
205|CVE-2014-4416|http://www.securityfocus.com/bid/69898||Updates are available. Please see the references or vendor advisory for more information.
206|CVE-2014-4418|http://www.securityfocus.com/bid/69946||Updates are available. Please see the references or vendor advisory for more information.
207|CVE-2014-4419|http://www.securityfocus.com/bid/69928||Updates are available. Please see the references or vendor advisory for more information.
208|CVE-2014-4404|http://www.securityfocus.com/bid/69947||Updates are available. Please see the references or vendor advisory for more information.
209|CVE-2014-4405|http://www.securityfocus.com/bid/69938||Updates are available. Please see the references or vendor advisory for more information.
