|cve-ids|ex_url|types|solution
170|CVE-2018-1186,CVE-2018-1188,CVE-2018-1204,CVE-2018-1201,CVE-2018-1203,CVE-2018-1202,CVE-2018-1189,CVE-2018-1187,CVE-2018-1213|http://www.securityfocus.com/bid/103033|VDB Entry,Third Party Advisory|Reportedly the issue is fixed, however Symantec has not confirmed this. Please contact the vendor for more information.
171|CVE-2018-1348|http://www.securityfocus.com/bid/103530|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
172|CVE-2018-1349|http://www.securityfocus.com/bid/103531|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
173|CVE-2018-1350|http://www.securityfocus.com/bid/103532|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
174|CVE-2018-7673|http://www.securityfocus.com/bid/103533|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
175|CVE-2017-12410|http://www.securityfocus.com/archive/1/541884/100/0/threaded||
176|CVE-2017-12815|http://www.securityfocus.com/archive/1/541885/100/0/threaded||
177|CVE-2018-9055|http://www.securityfocus.com/bid/103577|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
178|CVE-2017-12319|http://www.securityfocus.com/bid/101676|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
179|CVE-2018-0198|http://www.securityfocus.com/bid/102965|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
180|CVE-2014-0486|http://www.securityfocus.com/bid/70097|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
181|CVE-2014-4959|http://www.securityfocus.com/bid/68912|VDB Entry,Third Party Advisory|Currently we are not aware of any   vendor-supplied patches. If you feel we are in error or if you are aware   of any more recent information, please mail us at: vuldb@securityfocus.com.
182|CVE-2018-6882|http://www.securityfocus.com/archive/1/541891/100/0/threaded|VDB Entry,Third Party Advisory|
183|CVE-2018-8718|http://www.securityfocus.com/bid/103691|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
184|CVE-2014-5132,CVE-2014-5131,CVE-2014-5130,CVE-2014-5129|http://www.securityfocus.com/archive/1/533345/100/0/threaded|VDB Entry,Third Party Advisory|
185|CVE-2014-5130|http://www.securityfocus.com/bid/69621|VDB Entry,Third Party Advisory|Currently, we are not aware of any  vendor-supplied patches. If you feel we are in error or are aware of  more recent information, please mail us at: vuldb@securityfocus.com.
186|CVE-2014-5131|http://www.securityfocus.com/bid/69632|VDB Entry,Third Party Advisory|Currently, we are not aware of any  vendor-supplied patches. If you feel we are in error or are aware of  more recent information, please mail us at: vuldb@securityfocus.com.
187|CVE-2018-0733|http://www.securityfocus.com/bid/103517|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
188|CVE-2018-0739|http://www.securityfocus.com/bid/103518|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
189|CVE-2018-3153,CVE-2018-3255,CVE-2018-0739,CVE-2018-3129,CVE-2018-3262,CVE-2018-3198,CVE-2018-3205,CVE-2018-3261|http://www.securityfocus.com/bid/105609|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
190|CVE-2018-1327|http://www.securityfocus.com/bid/103516|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
191|CVE-2018-1083|http://www.securityfocus.com/bid/103572|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
192|CVE-2018-5451,CVE-2018-7498|http://www.securityfocus.com/bid/103537|VDB Entry,Third Party Advisory|Currently we are not aware of any vendor-supplied patches. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com
193|CVE-2018-0150|http://www.securityfocus.com/bid/103539|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
194|CVE-2018-0151|http://www.securityfocus.com/bid/103540|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
195|CVE-2018-0152|http://www.securityfocus.com/bid/103558|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
196|CVE-2018-0154|http://www.securityfocus.com/bid/103559|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
197|CVE-2018-0155|http://www.securityfocus.com/bid/103565|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
198|CVE-2018-0156|http://www.securityfocus.com/bid/103569|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
199|CVE-2018-0157|http://www.securityfocus.com/bid/103561|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
200|CVE-2018-0158|http://www.securityfocus.com/bid/103566|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
201|CVE-2018-0159|http://www.securityfocus.com/bid/103562|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
202|CVE-2018-0160|http://www.securityfocus.com/bid/103575|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
203|CVE-2018-0161|http://www.securityfocus.com/bid/103573|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
204|CVE-2018-0163|http://www.securityfocus.com/bid/103571|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
205|CVE-2018-0164|http://www.securityfocus.com/bid/103553|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
206|CVE-2018-0165|http://www.securityfocus.com/bid/103568|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
207|CVE-2018-0167,CVE-2018-0175|http://www.securityfocus.com/bid/103564|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
208|CVE-2018-0169,CVE-2018-0176|http://www.securityfocus.com/bid/103567|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
209|CVE-2018-0170|http://www.securityfocus.com/bid/103560|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
210|CVE-2018-0171|http://www.securityfocus.com/bid/103538|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
211|CVE-2018-0172|http://www.securityfocus.com/bid/103552|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
212|CVE-2018-0173|http://www.securityfocus.com/bid/103545|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
213|CVE-2018-0174|http://www.securityfocus.com/bid/103554|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
214|CVE-2018-0177|http://www.securityfocus.com/bid/103563|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
215|CVE-2018-0179,CVE-2018-0180|http://www.securityfocus.com/bid/103556|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
216|CVE-2018-0194,CVE-2018-0185,CVE-2018-0182,CVE-2018-0193|http://www.securityfocus.com/bid/103547|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
217|CVE-2018-0183|http://www.securityfocus.com/bid/103555|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
218|CVE-2018-0184|http://www.securityfocus.com/bid/103550|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
219|CVE-2018-0186,CVE-2018-0190,CVE-2018-0188|http://www.securityfocus.com/bid/103551|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
220|CVE-2018-0189|http://www.securityfocus.com/bid/103548|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
221|CVE-2018-0195|http://www.securityfocus.com/bid/103557|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
222|CVE-2018-0196|http://www.securityfocus.com/bid/103570|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
223|CVE-2018-7600|http://www.securityfocus.com/bid/103534|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
224|CVE-2018-4841|http://www.securityfocus.com/bid/103576|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
225|CVE-2018-5223|http://www.securityfocus.com/bid/103665|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
226|CVE-2018-5224|http://www.securityfocus.com/bid/103653|VDB Entry,Third Party Advisory|Updates are available. Please see the references for more information.
227|CVE-2016-0898|http://www.securityfocus.com/bid/95146|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
228|CVE-2017-14906,CVE-2017-14911,CVE-2017-14912,CVE-2017-11010,CVE-2017-14913,CVE-2017-14915|http://www.securityfocus.com/bid/102386|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
229|CVE-2017-9679,CVE-2017-0751,CVE-2017-9694,CVE-2017-9692,CVE-2017-9681,CVE-2017-9693,CVE-2017-9680,CVE-2017-0748,CVE-2017-0744|http://www.securityfocus.com/bid/100210|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
230|CVE-2017-1705|http://www.securityfocus.com/bid/103677|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
231|CVE-2017-1747|http://www.securityfocus.com/bid/103590|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
232|CVE-2017-1756|http://www.securityfocus.com/bid/103589|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
233|CVE-2017-1765|http://www.securityfocus.com/bid/103678|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
234|CVE-2017-1767|http://www.securityfocus.com/bid/103679|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
235|CVE-2018-1384|http://www.securityfocus.com/bid/103681|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
236|CVE-2018-1390|http://www.securityfocus.com/bid/103682|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
237|CVE-2018-3728|http://www.securityfocus.com/bid/103108|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
238|CVE-2018-3818|http://www.securityfocus.com/bid/102734|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
239|CVE-2017-11087|http://www.securityfocus.com/bid/103669|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
240|CVE-2017-0747,CVE-2017-9678,CVE-2017-0746,CVE-2017-9684,CVE-2017-9682,CVE-2017-9691|http://www.securityfocus.com/bid/100213|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
241|CVE-2018-7566|http://www.securityfocus.com/bid/103605|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
242|CVE-2017-18255|http://www.securityfocus.com/bid/103607||Updates are available. Please see the references or vendor advisory for more information.
243|CVE-2018-9163|http://www.securityfocus.com/bid/103773|VDB Entry,Third Party Advisory|Currently, we are not aware of any vendor-supplied patches. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
244|CVE-2018-1038|http://www.securityfocus.com/bid/103549|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
245|CVE-2018-6659,CVE-2018-6660|http://www.securityfocus.com/bid/103392|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
246|CVE-2018-1295|http://www.securityfocus.com/bid/103692|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
247|CVE-2017-13890|http://www.securityfocus.com/bid/103579|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
248|CVE-2017-7000|http://www.securityfocus.com/bid/98767|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
249|CVE-2017-5095,CVE-2017-5109,CVE-2017-5104,CVE-2017-5106,CVE-2017-5107,CVE-2017-5102,CVE-2017-5096,CVE-2017-7000,CVE-2017-5101,CVE-2017-5103,CVE-2017-5098,CVE-2017-5105,CVE-2017-5093,CVE-2017-5092,CVE-2017-5094,CVE-2017-5099,CVE-2017-5110,CVE-2017-5091,CVE-2017-5097,CVE-2017-5100,CVE-2017-5108|http://www.securityfocus.com/bid/99950|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
250|CVE-2017-7001|http://www.securityfocus.com/bid/98768|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
251|CVE-2017-7002|http://www.securityfocus.com/bid/98773|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
252|CVE-2017-0789,CVE-2017-0791,CVE-2017-0792,CVE-2017-7065,CVE-2017-0786,CVE-2017-0790,CVE-2017-0788,CVE-2017-0787|http://www.securityfocus.com/bid/100655|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
253|CVE-2017-7071|http://www.securityfocus.com/bid/100613|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
254|CVE-2018-4090,CVE-2018-4092,CVE-2018-4085,CVE-2018-4093,CVE-2018-4094,CVE-2018-4082,CVE-2018-4086|http://www.securityfocus.com/bid/102782|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
255|CVE-2018-4098,CVE-2018-4084,CVE-2018-4097,CVE-2018-4091|http://www.securityfocus.com/bid/102785|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
256|CVE-2018-4095,CVE-2018-4087|http://www.securityfocus.com/bid/102774|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
257|CVE-2018-4096,CVE-2018-4088|http://www.securityfocus.com/bid/102775|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
258|CVE-2018-4089|http://www.securityfocus.com/bid/102778|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
259|CVE-2018-4100|http://www.securityfocus.com/bid/102772|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
260|CVE-2018-4102,CVE-2018-4133|http://www.securityfocus.com/bid/103580|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
261|CVE-2018-4132,CVE-2018-4135,CVE-2018-4105,CVE-2018-4138,CVE-2018-4152,CVE-2018-4139,CVE-2018-4176,CVE-2018-4160,CVE-2018-4112,CVE-2018-4106,CVE-2018-4175,CVE-2018-4108,CVE-2018-4107,CVE-2018-4136,CVE-2018-4144,CVE-2018-4170,CVE-2018-4111|http://www.securityfocus.com/bid/103582|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
262|CVE-2018-4168,CVE-2018-4172,CVE-2018-4140,CVE-2018-4123,CVE-2018-4149,CVE-2018-4110,CVE-2018-4148,CVE-2018-4134|http://www.securityfocus.com/bid/103578|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
263|CVE-2018-4117,CVE-2018-6167,CVE-2018-6169,CVE-2018-6152,CVE-2018-6151,CVE-2018-6164,CVE-2018-6166,CVE-2018-6179,CVE-2018-6160,CVE-2018-6165,CVE-2018-6178,CVE-2018-6162,CVE-2018-6174,CVE-2018-6172,CVE-2018-6175,CVE-2018-6163,CVE-2018-6173,CVE-2018-6153,CVE-2018-6158,CVE-2018-6170|http://www.securityfocus.com/bid/104887|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
264|CVE-2018-4158,CVE-2018-4151,CVE-2018-4154,CVE-2018-4174,CVE-2018-4131,CVE-2018-4156|http://www.securityfocus.com/bid/103581|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
265|CVE-2018-4154|http://www.securityfocus.com/bid/105273|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
266|CVE-2018-4164|http://www.securityfocus.com/bid/103583|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
267|CVE-2016-7472|http://www.securityfocus.com/bid/94260|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
268|CVE-2016-7472,CVE-2016-7467|http://www.securityfocus.com/bid/97168|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
269|CVE-2018-8836|http://www.securityfocus.com/bid/103726|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
270|CVE-2016-8365|http://www.securityfocus.com/bid/94165|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
271|CVE-2015-9139,CVE-2017-18125,CVE-2015-9216,CVE-2018-3593,CVE-2014-10052,CVE-2016-10434,CVE-2016-10498,CVE-2016-10386,CVE-2015-9065,CVE-2017-18138,CVE-2017-18135,CVE-2014-9995,CVE-2015-9215,CVE-2018-3590,CVE-2014-9993,CVE-2016-10432,CVE-2015-9110,CVE-2015-9176,CVE-2014-10054,CVE-2015-9112,CVE-2015-9064,CVE-2015-9151,CVE-2016-10420,CVE-2017-18127,CVE-2016-10479,CVE-2017-18144,CVE-2016-10392,CVE-2015-9158,CVE-2016-10501,CVE-2014-9971,CVE-2014-10045,CVE-2015-9161,CVE-2015-9208,CVE-2015-9220,CVE-2016-10426,CVE-2016-10440,CVE-2018-3591,CVE-2016-10490,CVE-2015-9134,CVE-2015-9119,CVE-2016-10459,CVE-2015-0576,CVE-2015-9127,CVE-2015-9142,CVE-2015-9153,CVE-2015-9205,CVE-2015-9189,CVE-2017-18074,CVE-2015-9202,CVE-2016-10450,CVE-2016-10484,CVE-2016-10390,CVE-2015-9191,CVE-2015-9172,CVE-2014-10062,CVE-2017-18136,CVE-2016-10449,CVE-2015-9219,CVE-2017-18139,CVE-2017-18134,CVE-2016-10422,CVE-2016-10495,CVE-2015-9160,CVE-2015-9186,CVE-2014-9998,CVE-2016-10491,CVE-2015-9207,CVE-2015-9194,CVE-2016-10447,CVE-2016-10496,CVE-2015-9108,CVE-2015-9137,CVE-2015-9195,CVE-2015-9203,CVE-2016-10443,CVE-2014-10043,CVE-2016-10444,CVE-2016-10425,CVE-2015-9170,CVE-2015-9211,CVE-2015-9130,CVE-2016-10411,CVE-2016-10385,CVE-2014-9987,CVE-2015-9213,CVE-2015-9131,CVE-2016-10499,CVE-2015-9156,CVE-2014-10050,CVE-2015-9143,CVE-2016-10480,CVE-2016-10451,CVE-2016-10485,CVE-2016-10458,CVE-2016-10492,CVE-2015-9181,CVE-2016-10476,CVE-2015-9222,CVE-2016-10407,CVE-2016-10457,CVE-2014-9991,CVE-2014-10056,CVE-2015-9174,CVE-2016-10497,CVE-2015-8594,CVE-2016-10467,CVE-2016-10380,CVE-2015-9183,CVE-2015-9184,CVE-2015-9177,CVE-2015-9206,CVE-2016-10446,CVE-2016-10455,CVE-2016-10430,CVE-2015-9166,CVE-2016-10473,CVE-2018-3594,CVE-2015-9187,CVE-2015-9218,CVE-2016-10466,CVE-2015-9178,CVE-2015-9152,CVE-2015-9118,CVE-2015-9164,CVE-2015-9224,CVE-2015-9159,CVE-2015-9221,CVE-2014-10039,CVE-2015-9124,CVE-2015-9182,CVE-2016-10441,CVE-2016-10472,CVE-2015-9212,CVE-2015-9192,CVE-2015-9210,CVE-2015-9148,CVE-2017-18128,CVE-2016-10475,CVE-2015-9128,CVE-2014-9996,CVE-2018-3592,CVE-2015-9111,CVE-2015-9209,CVE-2016-10439,CVE-2016-10489,CVE-2015-9144,CVE-2014-10046,CVE-2014-9988,CVE-2017-18143,CVE-2015-9180,CVE-2015-9200,CVE-2015-9175,CVE-2015-9146,CVE-2014-10055,CVE-2016-10424,CVE-2015-9198,CVE-2017-8274,CVE-2016-10387,CVE-2016-10481,CVE-2015-9109,CVE-2016-10416,CVE-2016-10419,CVE-2017-18073,CVE-2016-10406,CVE-2015-9193,CVE-2015-9122,CVE-2014-10053,CVE-2014-10057,CVE-2016-10418,CVE-2016-10474,CVE-2017-11011,CVE-2015-9149,CVE-2016-10410,CVE-2016-10462,CVE-2015-9199,CVE-2016-10414,CVE-2015-9114,CVE-2015-9135,CVE-2016-10460,CVE-2017-18140,CVE-2015-9169,CVE-2014-10047,CVE-2016-10438,CVE-2016-10494,CVE-2015-9173,CVE-2016-10478,CVE-2017-8275,CVE-2015-9132,CVE-2016-10454,CVE-2016-10437,CVE-2015-9204,CVE-2016-10461,CVE-2016-10464,CVE-2016-10423,CVE-2016-10483,CVE-2014-9972,CVE-2014-9986,CVE-2015-9147,CVE-2015-9179,CVE-2016-10456,CVE-2016-10445,CVE-2016-10469,CVE-2017-18132,CVE-2015-9138,CVE-2016-10409,CVE-2017-18072,CVE-2014-9997,CVE-2015-9113,CVE-2015-9171,CVE-2016-10487,CVE-2015-9188,CVE-2015-9223,CVE-2014-10044,CVE-2016-10431,CVE-2015-9150,CVE-2015-8593,CVE-2015-9141,CVE-2015-9140,CVE-2014-9981,CVE-2016-10421,CVE-2015-9190,CVE-2015-9123,CVE-2014-9990,CVE-2017-18071,CVE-2015-9133,CVE-2015-9217,CVE-2014-10063,CVE-2015-9167,CVE-2016-10435,CVE-2017-18133,CVE-2016-10433,CVE-2016-10452,CVE-2015-9163,CVE-2015-9165,CVE-2016-10477,CVE-2016-10412,CVE-2015-9157,CVE-2014-9989,CVE-2015-9201,CVE-2016-10493,CVE-2015-9197,CVE-2015-9066,CVE-2016-10482,CVE-2014-10048,CVE-2014-10059,CVE-2016-10442,CVE-2014-10058,CVE-2016-10384,CVE-2015-9116,CVE-2015-0574,CVE-2017-18126,CVE-2015-9120,CVE-2017-18137,CVE-2015-9145,CVE-2017-18145,CVE-2014-9985,CVE-2016-10436,CVE-2017-18129,CVE-2017-18130,CVE-2015-9136,CVE-2015-9185,CVE-2014-9994,CVE-2016-10381,CVE-2014-10051,CVE-2016-10429,CVE-2016-10417,CVE-2015-9129,CVE-2016-10427,CVE-2015-9063,CVE-2016-10448,CVE-2014-9976,CVE-2016-10428,CVE-2016-10415,CVE-2016-10471,CVE-2016-10486,CVE-2015-9196,CVE-2017-18142,CVE-2017-18146,CVE-2015-9162,CVE-2017-18147,CVE-2018-3589,CVE-2015-9126,CVE-2015-9115|http://www.securityfocus.com/bid/103671|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
272|CVE-2015-1975|http://www.securityfocus.com/bid/103717|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
273|CVE-2017-17742|http://www.securityfocus.com/bid/103684|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
274|CVE-2017-4028|http://www.securityfocus.com/bid/97958|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
275|CVE-2018-6914|http://www.securityfocus.com/bid/103686|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
276|CVE-2018-8777|http://www.securityfocus.com/bid/103683|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
277|CVE-2018-8778|http://www.securityfocus.com/bid/103693|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
278|CVE-2018-8779|http://www.securityfocus.com/bid/103767|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
279|CVE-2018-8780|http://www.securityfocus.com/bid/103739|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
280|CVE-2018-6917|http://www.securityfocus.com/bid/103668|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
281|CVE-2018-6918|http://www.securityfocus.com/bid/103666|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
282|CVE-2018-6919|http://www.securityfocus.com/bid/103760|VDB Entry,Third Party Advisory|Updates are available. Please see the references or contact the vendor for more information.
283|CVE-2018-9503,CVE-2018-9511,CVE-2018-9502,CVE-2018-9504,CVE-2018-9509,CVE-2018-9501,CVE-2018-9508,CVE-2018-9506,CVE-2017-13283,CVE-2018-9505,CVE-2018-9510,CVE-2018-9476,CVE-2018-9507|http://www.securityfocus.com/bid/105482|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
284|CVE-2017-13250,CVE-2017-13248,CVE-2017-13249,CVE-2017-13253,CVE-2017-13251,CVE-2017-13252|http://www.securityfocus.com/bid/103255|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
285|CVE-2017-13255,CVE-2017-13260,CVE-2017-13261,CVE-2017-13258,CVE-2017-13262,CVE-2017-13257,CVE-2017-13256,CVE-2017-13259,CVE-2017-13272,CVE-2017-13266|http://www.securityfocus.com/bid/103253|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
286|CVE-2018-0986|http://www.securityfocus.com/bid/103593|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
287|CVE-2018-6874,CVE-2018-6873|http://www.securityfocus.com/bid/103695|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
288|CVE-2015-9008,CVE-2014-9960,CVE-2015-9027,CVE-2014-9954,CVE-2015-9024,CVE-2016-10298,CVE-2015-9025,CVE-2016-10337,CVE-2015-9012,CVE-2016-10340,CVE-2016-10299,CVE-2016-10335,CVE-2015-9026,CVE-2015-9029,CVE-2014-9958,CVE-2015-9014,CVE-2016-10339,CVE-2016-10342,CVE-2014-9961,CVE-2016-10333,CVE-2015-9032,CVE-2015-9021,CVE-2016-10332,CVE-2015-9010,CVE-2015-9028,CVE-2016-10334,CVE-2015-9030,CVE-2015-9013,CVE-2014-9963,CVE-2016-10341,CVE-2015-9020,CVE-2015-9033,CVE-2014-9964,CVE-2014-9959,CVE-2015-9022,CVE-2016-10336,CVE-2015-9011,CVE-2014-9967,CVE-2016-10338,CVE-2014-9953,CVE-2014-9957,CVE-2015-9015,CVE-2015-9031,CVE-2014-9956,CVE-2015-9023,CVE-2014-9965,CVE-2014-9966,CVE-2015-9009,CVE-2014-9962,CVE-2014-9955|http://www.securityfocus.com/bid/98874|VDB Entry,Third Party Advisory|Reportedly, the issue is fixed; however, Symantec has not confirmed this. Please contact the vendor for more information.
289|CVE-2016-10230|http://www.securityfocus.com/bid/97400|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
290|CVE-2016-10231|http://www.securityfocus.com/bid/97402|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
291|CVE-2017-0579,CVE-2016-10233,CVE-2016-10232|http://www.securityfocus.com/bid/97339|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
292|CVE-2016-10234|http://www.securityfocus.com/bid/97365|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
293|CVE-2016-10235|http://www.securityfocus.com/bid/97361|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
294|CVE-2016-10236|http://www.securityfocus.com/bid/97359|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
295|CVE-2016-8487,CVE-2016-8486,CVE-2016-8485,CVE-2016-8488,CVE-2016-8484|http://www.securityfocus.com/bid/96737|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
296|CVE-2017-1733|http://www.securityfocus.com/bid/103736|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
297|CVE-2017-1772|http://www.securityfocus.com/bid/103735|VDB Entry,Third Party Advisory|Updates are available. Please see the references or vendor advisory for more information.
