|cve-ids|ex_url|types|solution
11|CVE-2006-5434|http://www.securityfocus.com/bid/20569||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
12|CVE-2006-5435|http://www.securityfocus.com/archive/1/449114/100/0/threaded||
13|CVE-2006-5435|http://www.securityfocus.com/archive/1/449232/100/0/threaded||
14|CVE-2006-5436|http://www.securityfocus.com/bid/20621||The vendor released version 1.0f to address this issue. Please see the references section for further information.
15|CVE-2006-5437|http://www.securityfocus.com/archive/1/448994/100/0/threaded||
16|CVE-2006-5437|http://www.securityfocus.com/archive/1/449084/100/0/threaded||
17|CVE-2006-5442|http://www.securityfocus.com/archive/1/448762/100/0/threaded||
18|CVE-2006-5442|http://www.securityfocus.com/bid/20543||The vendor released version 1.0.3 to address this issue. Please see the references for more information.<LINE BREAK><LINE BREAK>			ViewVC ViewVC 1.0.2 <LINE BREAK> <LINE BREAK>					ViewVC  ViewVC 1.0.3<LINE BREAK> http://viewvc.tigris.org/servlets/ProjectDocumentList?folderID=6004
19|CVE-2006-5444|http://www.securityfocus.com/archive/1/449127/100/0/threaded||
20|CVE-2006-5445,CVE-2006-5444|http://www.securityfocus.com/archive/1/449183/100/0/threaded||
21|CVE-2006-5444|http://www.securityfocus.com/bid/20617|Exploit,Patch|To address this issue, the vendor has released versions 1.0.12 (for the 1.0.x strain) and 1.2.13 (for the 1.2.x strain).<LINE BREAK><LINE BREAK>Please see the references for more information.<LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.0.10 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.0.11.tar.gz<LINE BREAK>http://ftp.digium.com/pub/telephony/asterisk/releases/asterisk-1.0.11.<LINE BREAK>tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.0.6 <LINE BREAK> <LINE BREAK>					SuSE  asterisk-1.0.6-4.6.i586.rpm						SUSE LINUX 9.3:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/9.3/rpm/i586/asterisk-1.0.6-4.<LINE BREAK>6.i586.rpm<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.0.6-4.6.x86_64.rpm						SUSE LINUX 9.3:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/9.3/rpm/x86_64/asterisk-1.0.6-<LINE BREAK>4.6.x86_64.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.0.7 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.0.11.tar.gz<LINE BREAK>http://ftp.digium.com/pub/telephony/asterisk/releases/asterisk-1.0.11.<LINE BREAK>tar.gz<LINE BREAK><LINE BREAK>					Debian  asterisk-config_1.0.7.dfsg.1-2sarge4_all.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-confi<LINE BREAK>g_1.0.7.dfsg.1-2sarge4_all.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-dev_1.0.7.dfsg.1-2sarge4_all.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-dev_1<LINE BREAK>.0.7.dfsg.1-2sarge4_all.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-doc_1.0.7.dfsg.1-2sarge4_all.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-doc_1<LINE BREAK>.0.7.dfsg.1-2sarge4_all.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_alpha.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_alpha.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_amd64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_amd64.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_arm.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_arm.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_hppa.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_hppa.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_i386.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_i386.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_ia64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_ia64.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_m68k.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_m68k.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_mips.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_mips.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_mipsel.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_mipsel.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_powerpc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_powerpc.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_s390.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_s390.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-gtk-console_1.0.7.dfsg.1-2sarge4_sparc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-gtk-c<LINE BREAK>onsole_1.0.7.dfsg.1-2sarge4_sparc.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_alpha.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_alpha.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_amd64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_amd64.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_arm.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_arm.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_hppa.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_hppa.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_i386.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_i386.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_ia64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_ia64.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_m68k.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_m68k.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_mips.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_mips.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_mipsel.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_mipsel.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_powerpc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_powerpc.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_s390.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_s390.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-h323_1.0.7.dfsg.1-2sarge4_sparc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-h323_<LINE BREAK>1.0.7.dfsg.1-2sarge4_sparc.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-sounds-main_1.0.7.dfsg.1-2sarge4_all.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-sound<LINE BREAK>s-main_1.0.7.dfsg.1-2sarge4_all.deb<LINE BREAK><LINE BREAK>					Debian  asterisk-web-vmail_1.0.7.dfsg.1-2sarge4_all.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk-web-v<LINE BREAK>mail_1.0.7.dfsg.1-2sarge4_all.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_alpha.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_alpha.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_amd64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_amd64.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_arm.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_arm.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_hppa.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_hppa.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_i386.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_i386.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_ia64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_ia64.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_m68k.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_m68k.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_mips.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_mips.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_mipsel.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_mipsel.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_powerpc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_powerpc.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_s390.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_s390.deb<LINE BREAK><LINE BREAK>					Debian  asterisk_1.0.7.dfsg.1-2sarge4_sparc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/a/asterisk/asterisk_1.0.7<LINE BREAK>.dfsg.1-2sarge4_sparc.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.0.8 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.0.11.tar.gz<LINE BREAK>http://ftp.digium.com/pub/telephony/asterisk/releases/asterisk-1.0.11.<LINE BREAK>tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.0.9 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.0.11.tar.gz<LINE BREAK>http://ftp.digium.com/pub/telephony/asterisk/releases/asterisk-1.0.11.<LINE BREAK>tar.gz<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.0.9-4.6.i586.rpm						SUSE LINUX 10.0:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.0/rpm/i586/asterisk-1.0.9-4<LINE BREAK>.6.i586.rpm<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.0.9-4.6.ppc.rpm						SUSE LINUX 10.0:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.0/rpm/ppc/asterisk-1.0.9-4.<LINE BREAK>6.ppc.rpm<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.0.9-4.6.x86_64.rpm						SUSE LINUX 10.0:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.0/rpm/x86_64/asterisk-1.0.9<LINE BREAK>-4.6.x86_64.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2 .0-beta1<LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2 .0-beta2<LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.10 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.11 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.11 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.5 <LINE BREAK> <LINE BREAK>					SuSE  asterisk-1.2.5-12.8.i586.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/i586/asterisk-1.2.5-12.8.i<LINE BREAK>586.rpm<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.2.5-12.8.ppc.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/ppc/asterisk-1.2.5-12.8.pp<LINE BREAK>c.rpm<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.2.5-12.8.x86_64.rpm						SUSE LINUX 10.1:<LINE BREAK>ftp://ftp.suse.com/pub/suse/update/10.1/rpm/x86_64/asterisk-1.2.5-12.8<LINE BREAK>.x86_64.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.6 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.7 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.8 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.2.9 <LINE BREAK> <LINE BREAK>					Asterisk  asterisk-1.2.13.tar.gz<LINE BREAK>http://ftp.digium.com/pub/asterisk/releases/asterisk-1.2.13.tar.gz
22|CVE-2006-5445|http://www.securityfocus.com/bid/20835||Asterisk 1.2.13 and 1.4.0-beta3 have been released to address this issue. Please see the references for more information.<LINE BREAK><LINE BREAK>			Asterisk Asterisk 1.0.9 <LINE BREAK> <LINE BREAK>					SuSE  asterisk-1.0.9-4.6.i586.rpm						SUSE LINUX 10.0:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.0/rpm/i586/asterisk-1.0.9-4<LINE BREAK>.6.i586.rpm<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.0.9-4.6.ppc.rpm						SUSE LINUX 10.0:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.0/rpm/ppc/asterisk-1.0.9-4.<LINE BREAK>6.ppc.rpm<LINE BREAK><LINE BREAK>					SuSE  asterisk-1.0.9-4.6.x86_64.rpm						SUSE LINUX 10.0:<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.0/rpm/x86_64/asterisk-1.0.9<LINE BREAK>-4.6.x86_64.rpm
23|CVE-2006-5446|http://www.securityfocus.com/bid/20646|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
24|CVE-2006-5447|http://www.securityfocus.com/archive/1/449121/100/0/threaded||
25|CVE-2006-5447|http://www.securityfocus.com/bid/20590||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
26|CVE-2006-5448|http://www.securityfocus.com/archive/1/448097/100/200/threaded||
27|CVE-2006-5449|http://www.securityfocus.com/bid/20637|Patch|The vendor has released version 1.1.2 to address this issue.<LINE BREAK><LINE BREAK>Please see the referenced advisories for more information.<LINE BREAK><LINE BREAK>			Horde Project Ingo 1.0.1 <LINE BREAK> <LINE BREAK>					Debian  ingo1_1.0.1-1sarge1_all.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/i/ingo1/ingo1_1.0.1-1sarg<LINE BREAK>e1_all.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Horde Project Ingo 1.1.1 <LINE BREAK> <LINE BREAK>					Horde  Horde Ingo 1.1.2<LINE BREAK>http://lists.horde.org/archives/announce/2006/000296.html
28|CVE-2006-5450|http://www.securityfocus.com/archive/1/449227/100/0/threaded||
29|CVE-2006-5450|http://www.securityfocus.com/bid/20607|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: mailto:vuldb@securityfocus.com.
30|CVE-2006-5451|http://www.securityfocus.com/archive/1/448619/100/100/threaded||
31|CVE-2006-5451|http://www.securityfocus.com/archive/1/448947/100/0/threaded||
32|CVE-2006-5451|http://www.securityfocus.com/archive/1/448948/100/0/threaded||
33|CVE-2006-5451|http://www.securityfocus.com/archive/1/448952/100/0/threaded||
34|CVE-2006-5451|http://www.securityfocus.com/bid/20534||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
35|CVE-2006-5452|http://www.securityfocus.com/archive/1/449321/100/0/threaded||
36|CVE-2006-5452|http://www.securityfocus.com/bid/20580||HP has released updates to address this issue. Please see the referenced advisories for details on obtaining and applying the appropriate updates.<LINE BREAK><LINE BREAK>			HP HP-UX  B.11.23<LINE BREAK> <LINE BREAK>					HP  PHSS_35435<LINE BREAK>http://itrc.hp.com<LINE BREAK><LINE BREAK><LINE BREAK>			HP HP-UX  B.11.00<LINE BREAK> <LINE BREAK>					HP  PHSS_35433<LINE BREAK>http://itrc.hp.com<LINE BREAK><LINE BREAK><LINE BREAK>			HP Tru64 4.0 G PK4<LINE BREAK> <LINE BREAK>					HP  T64KIT1000911-V40GB22-ES-20060928<LINE BREAK>http://www2.itrc.hp.com/service/patch/patchDetail.do?patchid=T64KIT100<LINE BREAK>0911-V40GB22-ES-20060928<LINE BREAK><LINE BREAK><LINE BREAK>			HP Tru64 4.0 F PK8<LINE BREAK> <LINE BREAK>					HP  DUXKIT1000913-V40FB22-ES-20060928<LINE BREAK>http://www2.itrc.hp.com/service/patch/patchDetail.do?patchid=DUXKIT100<LINE BREAK>0913-V40FB22-ES-20060928<LINE BREAK><LINE BREAK><LINE BREAK>			HP Tru64 5.1 A PK6<LINE BREAK> <LINE BREAK>					HP  T64KIT1000916-V51AB24-ES-20060929<LINE BREAK>http://www2.itrc.hp.com/service/patch/patchDetail.do?patchid=T64KIT100<LINE BREAK>0916-V51AB24-ES-20060929<LINE BREAK><LINE BREAK><LINE BREAK>			HP Tru64 5.1 B PK3<LINE BREAK> <LINE BREAK>					HP  T64KIT1000912-V51BB26-ES-20060928<LINE BREAK>http://www2.itrc.hp.com/service/patch/patchDetail.do?patchid=T64KIT100<LINE BREAK>0912-V51BB26-ES-20060928<LINE BREAK><LINE BREAK><LINE BREAK>			HP Tru64 5.1 B-2 PK4<LINE BREAK> <LINE BREAK>					HP  T64KIT1000908-V51BB25-ES-20060928<LINE BREAK>http://www2.itrc.hp.com/service/patch/patchDetail.do?patchid=T64KIT100<LINE BREAK>0908-V51BB25-ES-20060928
37|CVE-2006-5454,CVE-2006-5453,CVE-2006-5455|http://www.securityfocus.com/archive/1/448777/100/100/threaded||
