|cve-ids|ex_url|types|solution
28|CVE-2006-6291,CVE-2006-6290|http://www.securityfocus.com/bid/21362|VDB Entry,Third Party Advisory|The vendor has released a Hotfix to address this issue.  Please see the references for more information.<LINE BREAK><LINE BREAK>			MailEnable MailEnable Professional  2.33<LINE BREAK> <LINE BREAK>					MailEnable  MailEnable - Hotfix ME-10020<LINE BREAK>http://www.mailenable.com/hotfix/ME-10020.ZIP<LINE BREAK><LINE BREAK><LINE BREAK>			MailEnable MailEnable Enterprise Edition  1.40<LINE BREAK> <LINE BREAK>					MailEnable  MailEnable - Hotfix ME-10020<LINE BREAK>http://www.mailenable.com/hotfix/ME-10020.ZIP<LINE BREAK><LINE BREAK><LINE BREAK>			MailEnable MailEnable Professional  1.83<LINE BREAK> <LINE BREAK>					MailEnable  MailEnable - Hotfix ME-10020<LINE BREAK>http://www.mailenable.com/hotfix/ME-10020.ZIP<LINE BREAK><LINE BREAK><LINE BREAK>			MailEnable MailEnable Enterprise Edition  2.33<LINE BREAK> <LINE BREAK>					MailEnable  MailEnable - Hotfix ME-10020<LINE BREAK>http://www.mailenable.com/hotfix/ME-10020.ZIP
29|CVE-2006-6292|http://www.securityfocus.com/bid/21383|Patch|Apple has released a fix to address this issue.<LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.8 <LINE BREAK> <LINE BREAK>					Apple  airportextremeupdate2007002.html<LINE BREAK>http://www.apple.com/support/downloads/airportextremeupdate2007002.htm<LINE BREAK>l<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.8 <LINE BREAK> <LINE BREAK>					Apple  airportextremeupdate2007002.html<LINE BREAK>http://www.apple.com/support/downloads/airportextremeupdate2007002.htm<LINE BREAK>l
30|CVE-2006-6293,CVE-2006-6352|http://www.securityfocus.com/archive/1/453475/100/0/threaded||
31|CVE-2006-6293|http://www.securityfocus.com/bid/21086|Patch,Vendor Advisory|The vendor has released      F-PROT Antivirus 4.6.7 to address this issue. Contact the vendor for details on obtaining and applying the appropriate updates.<LINE BREAK><LINE BREAK>See the references for more information.
32|CVE-2006-6295|http://www.securityfocus.com/bid/21415||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
33|CVE-2006-6296|http://www.securityfocus.com/bid/21401|Exploit,Vendor Advisory|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
34|CVE-2006-6297|http://www.securityfocus.com/bid/21384||The vendor has released a patch to address this issue. Please see the references for more information.<LINE BREAK><LINE BREAK>			KDE kdegraphics 3.5.4 <LINE BREAK> <LINE BREAK>					Mandriva  lib64kdegraphics0-kooka-3.5.4-0.2.20060mlcs4.x86_64.rpm						Corporate 4.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  lib64kdegraphics0-kooka-devel-3.5.4-0.2.20060mlcs4.x86_64.rpm						Corporate 4.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libkdegraphics0-kooka-3.5.4-0.2.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libkdegraphics0-kooka-devel-3.5.4-0.2.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK><LINE BREAK>			KDE KDE 3.5.5 <LINE BREAK> <LINE BREAK>					KDE  post-3.5.5-kdegraphics.diff						1ce5fb77aff8f97ed21da046c1385000<LINE BREAK>ftp://ftp.kde.org/pub/kde/security_patches/post-3.5.5-kdegraphics.diff
35|CVE-2006-6298|http://www.securityfocus.com/archive/1/453419/100/0/threaded||
36|CVE-2006-6298|http://www.securityfocus.com/bid/21418|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
37|CVE-2006-6299|http://www.securityfocus.com/bid/21395|Patch,Vendor Advisory|The vendor has released version 7 Asset Management SP1 IR11 to address  this issue. Please see the references for more information.<LINE BREAK><LINE BREAK>			Novell ZENworks Asset Management  7.0 SP1<LINE BREAK> <LINE BREAK>					Novell  zam700sp1ir11.exe<LINE BREAK>http://support.novell.com/servlet/filedownload/pub/zam700sp1ir11.exe
38|CVE-2006-6299|http://www.securityfocus.com/bid/21400|Patch,Vendor Advisory|The vendor has released version 7 Asset Management SP1 IR11 to address this issue. Please see the references for more information.<LINE BREAK><LINE BREAK>			Novell ZENworks Asset Management  7.0 SP1<LINE BREAK> <LINE BREAK>					Novell  zam700sp1ir11.exe<LINE BREAK>http://support.novell.com/servlet/filedownload/pub/zam700sp1ir11.exe
39|CVE-2006-6300|http://www.securityfocus.com/archive/1/453314/100/0/threaded||
40|CVE-2006-6300|http://www.securityfocus.com/bid/21403|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
41|CVE-2006-6301|http://www.securityfocus.com/bid/21468||Please see the referenced advisory for more information.
42|CVE-2006-6302|http://www.securityfocus.com/bid/21469||The vendor released version 0.6.2 to address this issue. Please see the references for more information.
43|CVE-2006-6303|http://www.securityfocus.com/bid/21441||The vendor has released fixes to address this issue. Please see the references for more information.<LINE BREAK><LINE BREAK>			Turbolinux Turbolinux  10 F...<LINE BREAK> <LINE BREAK>					Turbolinux  ruby-1.6.8-5.i586.rpm						Turbolinux 10 Desktop, Turbolinux 10 F..., Turbolinux Home, Turbolinux Multimedia, Turbolinux Personal<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Desktop/10/u<LINE BREAK>pdates/RPMS/ruby-1.6.8-5.i586.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Turbolinux Home  <LINE BREAK> <LINE BREAK>					Turbolinux  ruby-1.6.8-5.i586.rpm						Turbolinux 10 Desktop, Turbolinux 10 F..., Turbolinux Home, Turbolinux Multimedia, Turbolinux Personal<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Desktop/10/u<LINE BREAK>pdates/RPMS/ruby-1.6.8-5.i586.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Turbolinux Turbolinux  FUJI<LINE BREAK> <LINE BREAK>					Turbolinux  ruby-1.8.3-2.i686.rpm						Turbolinux FUJI<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/<LINE BREAK><LINE BREAK><LINE BREAK>			Turbolinux Appliance Server  2.0<LINE BREAK> <LINE BREAK>					Turbolinux  ruby-1.8.1-8.i586.rpm						Turbolinux Appliance Server 2.0<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.6 <LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.6.7 <LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.6.8 <LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8 <LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8.2  pre2<LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8.2  pre1<LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8.2 pre4<LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8.2  pre3<LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8.3 <LINE BREAK> <LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8.4 <LINE BREAK> <LINE BREAK>					SuSE  ruby-1.8.4-17.12.i586.rpm						openSUSE 10.1<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.1/rpm/i586/ruby-1.8.4-17.12<LINE BREAK>.i586.rpm<LINE BREAK><LINE BREAK>					SuSE  ruby-1.8.4-17.12.x86_64.rpm						openSUSE 10.1<LINE BREAK>ftp://ftp.suse.com/pub/suse/x86_64/update/10.1/rpm/x86_64/ruby-1.8.4-1<LINE BREAK>7.12.x86_64.rpm<LINE BREAK><LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Yukihiro Matsumoto Ruby 1.8.5 <LINE BREAK> <LINE BREAK>					SuSE  ruby-1.8.5-21.i586.rpm						openSUSE 10.2<LINE BREAK>ftp://ftp.suse.com/pub/suse/i386/update/10.2/rpm/i586/ruby-1.8.5-21.i5<LINE BREAK>86.rpm<LINE BREAK><LINE BREAK>					SuSE  ruby-1.8.5-21.x86_64.rpm						openSUSE 10.2<LINE BREAK>ftp://ftp.suse.com/pub/suse/x86_64/update/10.2/rpm/x86_64/ruby-1.8.5-2<LINE BREAK>1.x86_64.rpm<LINE BREAK><LINE BREAK>					Yukihiro Matsumoto  ruby-1.8.5-p2.tar.gz<LINE BREAK>http://ftp.ruby-lang.org/pub/ruby/1.8/ruby-1.8.5-p2.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Turbolinux Turbolinux Server 10.0 <LINE BREAK> <LINE BREAK>					Turbolinux  ruby-1.8.1-8.i586.rpm						Turbolinux 10 Server<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/<LINE BREAK><LINE BREAK>					Turbolinux  ruby-1.8.1-8.x86_64.rpm						Turbolinux 10 Server x64 Edition<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/x64/Server/10/upd<LINE BREAK>ates/RPMS/ruby-1.8.1-8.x86_64.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Turbolinux Turbolinux Desktop 10.0 <LINE BREAK> <LINE BREAK>					Turbolinux  ruby-1.6.8-5.i586.rpm						Turbolinux 10 Desktop, Turbolinux 10 F..., Turbolinux Home, Turbolinux Multimedia, Turbolinux Personal<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Desktop/10/u<LINE BREAK>pdates/RPMS/ruby-1.6.8-5.i586.rpm<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.3.9 <LINE BREAK> <LINE BREAK>					Apple  SecUpdSrvr2007-005Pan.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=13993&cat=<LINE BREAK>1&platform=osx&method=sa/SecUpdSrvr2007-005Pan.dmg<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.3.9 <LINE BREAK> <LINE BREAK>					Apple  SecUpd2007-005Pan.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=13992&cat=<LINE BREAK>1&platform=osx&method=sa/SecUpd2007-005Pan.dmg<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.4.9 <LINE BREAK> <LINE BREAK>					Apple  SecUpd2007-005Ti.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=13995&cat=<LINE BREAK>1&platform=osx&method=sa/SecUpd2007-005Ti.dmg<LINE BREAK><LINE BREAK>					Apple  SecUpd2007-005Univ.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=13998&cat=<LINE BREAK>1&platform=osx&method=sa/SecUpd2007-005Univ.dmg<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.4.9 <LINE BREAK> <LINE BREAK>					Apple  SecUpd2007-005Ti.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=13995&cat=<LINE BREAK>1&platform=osx&method=sa/SecUpd2007-005Ti.dmg<LINE BREAK><LINE BREAK>					Apple  SecUpd2007-005Univ.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=13998&cat=<LINE BREAK>1&platform=osx&method=sa/SecUpd2007-005Univ.dmg<LINE BREAK><LINE BREAK><LINE BREAK>			TransSoft Broker FTP Server 8.0 <LINE BREAK> <LINE BREAK>					Turbolinux  ruby-1.6.4-6.i586.rpm						Turbolinux 8 Server<LINE BREAK>ftp://ftp.turbolinux.co.jp/pub/TurboLinux/TurboLinux/ia32/Server/8/upd<LINE BREAK>ates/RPMS/ruby-1.6.4-6.i586.rpm
