|cve-ids|ex_url|types|solution
26|CVE-2006-5909|http://www.securityfocus.com/bid/20934||This issue has been addressed by the vendor. Please see the references for more information.<LINE BREAK><LINE BREAK>			Stanford University Stanford Conference And Research Forum  beta<LINE BREAK> <LINE BREAK>					Stanford University  scarf-beta.tgz<LINE BREAK>http://prdownloads.sourceforge.net/scarf/scarf-beta.tgz?download
27|CVE-2006-5910|http://www.securityfocus.com/bid/20519|Patch|The vendor has released version 2.6.2 to address this issue. Please see the references for more information.<LINE BREAK><LINE BREAK>			Campware Campsite 2.6.1 <LINE BREAK> <LINE BREAK>					Campware  Campsite 2.6.2<LINE BREAK>http://sourceforge.net/project/showfiles.php?group_id=66936
28|CVE-2006-5911|http://www.securityfocus.com/bid/23874||The vendor released an advisory and updates to address this issue. Please see the associated references for more information.<LINE BREAK><LINE BREAK>			Campware Campsite 2.6.1 <LINE BREAK> <LINE BREAK>					Campware  Campsite 2.6.2<LINE BREAK>http://sourceforge.net/project/showfiles.php?group_id=66936
29|CVE-2006-5913|http://www.securityfocus.com/archive/1/450825/100/0/threaded||
30|CVE-2006-5914,CVE-2006-5915|http://www.securityfocus.com/archive/1/451059/100/0/threaded||
31|CVE-2006-5914,CVE-2006-5915|http://www.securityfocus.com/bid/20989|Exploit|The vendor has released version 0.8.2 to address this issue.<LINE BREAK><LINE BREAK>			SAMEDIA LandShop  0<LINE BREAK> <LINE BREAK>					SAMEDIA  landshop-0.8.2.tgz<LINE BREAK>http://www.landshop.gr/en/download.htm#<LINE BREAK><LINE BREAK><LINE BREAK>			SAMEDIA LandShop 0.6.3 <LINE BREAK> <LINE BREAK>					SAMEDIA  landshop-0.8.2.tgz<LINE BREAK>http://www.landshop.gr/en/download.htm#
32|CVE-2006-5916|http://www.securityfocus.com/bid/20983|Exploit|The vendor has released a fix to address this issue; please see the referenced advisories for more information.
33|CVE-2006-5917|http://www.securityfocus.com/archive/1/451045/100/0/threaded||
34|CVE-2006-5917|http://www.securityfocus.com/bid/20990||Currently we are not aware of any vendor-supplied patches for these issues. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
35|CVE-2006-5918|http://www.securityfocus.com/archive/1/450681/100/0/threaded||
36|CVE-2006-5918|http://www.securityfocus.com/bid/20896||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
37|CVE-2006-5919|http://www.securityfocus.com/archive/1/450944/100/0/threaded||
38|CVE-2006-5919|http://www.securityfocus.com/bid/20020|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
39|CVE-2006-5919|http://www.securityfocus.com/bid/20857|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
40|CVE-2006-5920|http://www.securityfocus.com/archive/1/450024/100/200/threaded||
41|CVE-2006-5920|http://www.securityfocus.com/bid/20205|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.<LINE BREAK><LINE BREAK>This BID is being retired because further analysis reveals that the application is not vulnerable to this issue.
42|CVE-2006-5922,CVE-2006-5921|http://www.securityfocus.com/archive/1/451062/100/0/threaded||
43|CVE-2006-5923|http://www.securityfocus.com/archive/1/452114/100/200/threaded||
44|CVE-2006-5923|http://www.securityfocus.com/bid/20979|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
45|CVE-2006-5924|http://www.securityfocus.com/bid/20952|Exploit|The vendor has released version 2.5.6 of IpManager to address this issue. Users of affected packages should contact the vendor for information on obtaining and applying the fix.
46|CVE-2006-5925|http://www.securityfocus.com/archive/1/451870/100/200/threaded||
47|CVE-2006-5925|http://www.securityfocus.com/bid/21082||The vendor has addressed this issue in versions 1.00pre19 and 2.1pre26. The vendor originally reported that this issue was corrected in version 2.1pre25, but later amended that claim, stating that version 2.1pre26 is the corrected version.<LINE BREAK><LINE BREAK>Please see the references for more information.<LINE BREAK><LINE BREAK>			Twibright Labs Links  2.1<LINE BREAK> <LINE BREAK>					Mandriva  links-2.1-0.pre18.13.1mdv2007.0.i586.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-2.1-0.pre18.13.1mdv2007.0.x86_64.rpm						Mandriva Linux 2007.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-2.1-0.pre18.5.1.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-2.1-0.pre18.5.1.20060mdk.x86_64.rpm						Mandriva Linux 2006.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-common-2.1-0.pre18.13.1mdv2007.0.i586.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-common-2.1-0.pre18.13.1mdv2007.0.x86_64.rpm						Mandriva Linux 2007.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-common-2.1-0.pre18.5.1.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-common-2.1-0.pre18.5.1.20060mdk.x86_64.rpm						Mandriva Linux 2006.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-debug-2.1-0.pre18.13.1mdv2007.0.x86_64.rpm						Mandriva Linux 2007.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-graphic-2.1-0.pre18.13.1mdv2007.0.i586.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-graphic-2.1-0.pre18.13.1mdv2007.0.x86_64.rpm						Mandriva Linux 2007.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-graphic-2.1-0.pre18.5.1.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  links-graphic-2.1-0.pre18.5.1.20060mdk.x86_64.rpm						Mandriva Linux 2006.0/X86_64:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK><LINE BREAK>			Twibright Labs Links  1.00pre12<LINE BREAK> <LINE BREAK>					Links  links-1.00pre19.tar.gz<LINE BREAK>http://artax.karlin.mff.cuni.cz/~mikulas/links/download/links-1.00pre1<LINE BREAK>9.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Ubuntu Ubuntu Linux  6.06 LTS sparc<LINE BREAK> <LINE BREAK>					Ubuntu  elinks-lite_0.10.6-1ubuntu3.4_sparc.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/universe/e/elinks/elinks-lite_0<LINE BREAK>.10.6-1ubuntu3.4_sparc.deb<LINE BREAK><LINE BREAK>					Ubuntu  elinks_0.10.6-1ubuntu3.4_sparc.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/e/elinks/elinks_0.10.6-1ub<LINE BREAK>untu3.4_sparc.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Ubuntu Ubuntu Linux  6.06 LTS powerpc<LINE BREAK> <LINE BREAK>					Ubuntu  elinks-lite_0.10.6-1ubuntu3.4_powerpc.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/universe/e/elinks/elinks-lite_0<LINE BREAK>.10.6-1ubuntu3.4_powerpc.deb<LINE BREAK><LINE BREAK>					Ubuntu  elinks_0.10.6-1ubuntu3.4_powerpc.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/e/elinks/elinks_0.10.6-1ub<LINE BREAK>untu3.4_powerpc.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Twibright Labs Links  2.1 pre16<LINE BREAK> <LINE BREAK>					Debian  links2_2.1pre16-1sarge1_alpha.deb						Debian 3.1 (stable)<LINE BREAK>http://security.debian.org/pool/updates/main/l/links2/links2_2.1pre16-<LINE BREAK>1sarge1_alpha.deb<LINE BREAK><LINE BREAK>					Debian  links2_2.1pre16-1sarge1_amd64.deb						Debian 3.1 (stable)<LINE BREAK>http://security.debian.org/pool/updates/main/l/links2/links2_2.1pre16-<LINE BREAK>1sarge1_amd64.deb<LINE BREAK><LINE BREAK>					Debian  links2_2.1pre16-1sarge1_arm.deb						Debian 3.1 (stable)<LINE BREAK>http://security.debian.org/pool/updates/main/l/links2/links2_2.1pre16-<LINE BREAK>1sarge1_arm.deb<LINE BREAK><LINE BREAK>					Debian  links2_2.1pre16-1sarge1_i386.deb						Debian 3.1 (stable)<LINE BREAK>http://security.debian.org/pool/updates/main/l/links2/links2_2.1pre16-<LINE BREAK>1sarge1_i386.deb<LINE BREAK><LINE BREAK>					Debian  links2_2.1pre16-1sarge1_m68k.deb						Debian 3.1 (stable)<LINE BREAK>http://security.debian.org/pool/updates/main/l/links2/links2_2.1pre16-<LINE BREAK>1sarge1_m68k.deb<LINE BREAK><LINE BREAK>					Debian  links2_2.1pre16-1sarge1_mips.deb						Debian 3.1 (stable)<LINE BREAK>http://security.debian.org/pool/updates/main/l/links2/links2_2.1pre16-<LINE BREAK>1sarge1_mips.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Ubuntu Ubuntu Linux  6.06 LTS i386<LINE BREAK> <LINE BREAK>					Ubuntu  elinks-lite_0.10.6-1ubuntu3.4_i386.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/universe/e/elinks/elinks-lite_0<LINE BREAK>.10.6-1ubuntu3.4_i386.deb<LINE BREAK><LINE BREAK>					Ubuntu  elinks_0.10.6-1ubuntu3.4_i386.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/e/elinks/elinks_0.10.6-1ub<LINE BREAK>untu3.4_i386.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Ubuntu Ubuntu Linux  6.06 LTS amd64<LINE BREAK> <LINE BREAK>					Ubuntu  elinks-lite_0.10.6-1ubuntu3.4_amd64.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/universe/e/elinks/elinks-lite_0<LINE BREAK>.10.6-1ubuntu3.4_amd64.deb<LINE BREAK><LINE BREAK>					Ubuntu  elinks_0.10.6-1ubuntu3.4_amd64.deb<LINE BREAK>http://security.ubuntu.com/ubuntu/pool/main/e/elinks/elinks_0.10.6-1ub<LINE BREAK>untu3.4_amd64.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Twibright Labs Links  2.1pre25<LINE BREAK> <LINE BREAK>					Links  links-2.1pre26.tar.gz<LINE BREAK>http://links.twibright.com/download/links-2.1pre26.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Twibright Labs Links  2.1 pre23<LINE BREAK> <LINE BREAK>					Links  links-2.1pre26.tar.gz<LINE BREAK>http://links.twibright.com/download/links-2.1pre26.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			Twibright Labs Links  2.1 pre24<LINE BREAK> <LINE BREAK>					Links  links-2.1pre26.tar.gz<LINE BREAK>http://links.twibright.com/download/links-2.1pre26.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			ELinks ELinks 0.10.4 <LINE BREAK> <LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_alpha.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_alpha.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_amd64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_amd64.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_arm.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_arm.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_hppa.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_hppa.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_i386.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_i386.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_ia64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_ia64.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_m68k.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_m68k.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_mips.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_mips.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_mipsel.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_mipsel.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_powerpc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_powerpc.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_s390.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_s390.deb<LINE BREAK><LINE BREAK>					Debian  elinks-lite_0.10.4-7.1_sparc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks-lite_0.10<LINE BREAK>.4-7.1_sparc.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_alpha.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_alpha.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_amd64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_amd64.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_arm.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_arm.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_hppa.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_hppa.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_i386.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_i386.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_ia64.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_ia64.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_m68k.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_m68k.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_mips.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_mips.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_mipsel.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_mipsel.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_powerpc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_powerpc.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_s390.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_s390.deb<LINE BREAK><LINE BREAK>					Debian  elinks_0.10.4-7.1_sparc.deb						Debian GNU/Linux 3.1 alias sarge<LINE BREAK>http://security.debian.org/pool/updates/main/e/elinks/elinks_0.10.4-7.<LINE BREAK>1_sparc.deb<LINE BREAK><LINE BREAK><LINE BREAK>			Trustix Secure Linux 2.2 <LINE BREAK> <LINE BREAK>					Trustix  bind-9.3.4-1tr.i586.rpm						TSL 2.2<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-devel-9.3.4-1tr.i586.rpm						TSL 2.2<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-libs-9.3.4-1tr.i586.rpm						TSL 2.2<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-light-9.3.4-1tr.i586.rpm						TSL 2.2<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-light-devel-9.3.4-1tr.i586.rpm						TSL 2.2<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-utils-9.3.4-1tr.i586.rpm						TSL 2.2<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK><LINE BREAK>			Trustix Secure Linux 3.0 <LINE BREAK> <LINE BREAK>					Trustix  bind-9.3.4-1tr.i586.rpm						TSL 3.0<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-devel-9.3.4-1tr.i586.rpm						TSL 3.0<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-libs-9.3.4-1tr.i586.rpm						TSL 3.0<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-light-9.3.4-1tr.i586.rpm						TSL 3.0<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-light-devel-9.3.4-1tr.i586.rpm						TSL 3.0<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates<LINE BREAK><LINE BREAK>					Trustix  bind-utils-9.3.4-1tr.i586.rpm						TSL 3.0<LINE BREAK>ftp://ftp.trustix.org/pub/trustix/updates
48|CVE-2006-5926|http://www.securityfocus.com/bid/21051||The vendor has released version 1.0.7 to address these issues. Please see the references for more information.<LINE BREAK><LINE BREAK>			Vallheru Vallheru 1.0.5 <LINE BREAK> <LINE BREAK>					Vallheru  Vallheru107.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/vallheru/vallheru107.tar.gz?downloa<LINE BREAK>d<LINE BREAK><LINE BREAK><LINE BREAK>			Vallheru Vallheru 1.0.6 <LINE BREAK> <LINE BREAK>					Vallheru  Vallheru107.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/vallheru/vallheru107.tar.gz?downloa<LINE BREAK>d
49|CVE-2006-5927|http://www.securityfocus.com/archive/1/451370/100/0/threaded||
50|CVE-2006-5927|http://www.securityfocus.com/bid/21031||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
51|CVE-2006-5928|http://www.securityfocus.com/archive/1/451360/100/0/threaded||
52|CVE-2006-5928|http://www.securityfocus.com/bid/21041|Exploit|The vendor has released an update to address this issue. Please see the references for more information.
53|CVE-2006-5930|http://www.securityfocus.com/archive/1/451354|Exploit|
54|CVE-2006-5930|http://www.securityfocus.com/bid/21038|Exploit|The vendor has released version 1.3 to address these issues; please see the reference section for details.<LINE BREAK><LINE BREAK>			Aigaion Web based bibliography management system 1.2.1 <LINE BREAK> <LINE BREAK>					Aigaion  aigaion_1.3.zip<LINE BREAK>http://downloads.sourceforge.net/aigaion/aigaion_1.3.zip
55|CVE-2006-5932|http://www.securityfocus.com/bid/21074||The vendor released an update to address this issue. Please contact the vendor for information on how to obtain and apply this update.
56|CVE-2006-5933|http://www.securityfocus.com/archive/1/451367/100/0/threaded||
57|CVE-2006-5934|http://www.securityfocus.com/archive/1/451299/100/0/threaded||
58|CVE-2006-5934|http://www.securityfocus.com/bid/21103||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
59|CVE-2006-5935|http://www.securityfocus.com/archive/1/451315|Vendor Advisory|
60|CVE-2006-5935|http://www.securityfocus.com/bid/21005|Vendor Advisory|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
61|CVE-2006-5936|http://www.securityfocus.com/archive/1/451506/100/0/threaded||
62|CVE-2006-5936|http://www.securityfocus.com/bid/21059|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
63|CVE-2006-5943,CVE-2006-5942|http://www.securityfocus.com/archive/1/451553/100/0/threaded||
64|CVE-2006-5943,CVE-2006-5942|http://www.securityfocus.com/bid/21069|Exploit,Vendor Advisory|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
65|CVE-2006-5945,CVE-2006-5944|http://www.securityfocus.com/archive/1/451557/100/0/threaded||
66|CVE-2006-5945,CVE-2006-5944|http://www.securityfocus.com/bid/21066|Exploit,Vendor Advisory|Currently we are not aware of any vendor-supplied patches for these issues. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
67|CVE-2006-5946|http://www.securityfocus.com/archive/1/451562/100/0/threaded||
68|CVE-2006-5946|http://www.securityfocus.com/bid/21055|Exploit,Vendor Advisory|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
69|CVE-2006-5947|http://www.securityfocus.com/bid/21081||Currently we are not aware of any vendor-supplied patches for these issues. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.com.
