|cve-ids|ex_url|types|solution
10|CVE-2006-3732|http://www.securityfocus.com/bid/19073||Fixes are available. Please see the referenced Cisco advisory for details.
11|CVE-2005-2006,CVE-2006-3733|http://www.securityfocus.com/archive/1/440641/100/100/threaded||
12|CVE-2006-3733|http://www.securityfocus.com/bid/19075||Fixes are available. Please see the referenced Cisco advisory for details.
13|CVE-2006-3734|http://www.securityfocus.com/bid/19077||Fixes are available. Please see the referenced Cisco advisory for details.
14|CVE-2006-3735|http://www.securityfocus.com/bid/19038|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
15|CVE-2006-3736|http://www.securityfocus.com/bid/19049||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
16|CVE-2006-3737|http://www.securityfocus.com/archive/1/440292/100/0/threaded||
17|CVE-2006-3737|http://www.securityfocus.com/bid/19017|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or if you are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
18|CVE-2006-3746|http://www.securityfocus.com/archive/1/442012/100/0/threaded||
19|CVE-2006-3746|http://www.securityfocus.com/archive/1/442621/100/100/threaded||
20|CVE-2006-3746|http://www.securityfocus.com/bid/19110|Exploit|rPath Linux has released a fix for this vulnerability. Please see the references for vendor advisories and more information.<LINE BREAK><LINE BREAK>			GNU GNU Privacy Guard 1.4.4 <LINE BREAK> <LINE BREAK>					GNU  gnupg-1.4.5.tar.bz2<LINE BREAK>ftp://ftp.gnupg.org/gcrypt/<LINE BREAK><LINE BREAK><LINE BREAK>			GNU GNU Privacy Guard 1.9.10 <LINE BREAK> <LINE BREAK>					Mandriva  gnupg2-1.9.16-4.2.20060mdk.i586.rp						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads<LINE BREAK><LINE BREAK>					Mandriva  gnupg2-1.9.16-4.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://wwwnew.mandriva.com/en/downloads
21|CVE-2006-3747|http://www.securityfocus.com/archive/1/441485/100/0/threaded||
22|CVE-2006-3747|http://www.securityfocus.com/archive/1/441487/100/0/threaded||
23|CVE-2006-3747|http://www.securityfocus.com/archive/1/441526/100/200/threaded||
24|CVE-2006-3747|http://www.securityfocus.com/archive/1/443870/100/0/threaded||
25|CVE-2005-3352,CVE-2005-3357,CVE-2006-3747|http://www.securityfocus.com/archive/1/445206/100/0/threaded||
26|CVE-2005-3352,CVE-2006-3747|http://www.securityfocus.com/archive/1/450321/100/0/threaded||
