|cve-ids|ex_url|types|solution
10|CVE-2006-3323|http://www.securityfocus.com/bid/18679|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
11|CVE-2006-3325,CVE-2006-3324|http://www.securityfocus.com/archive/1/438515/100/0/threaded||
12|CVE-2006-3325,CVE-2006-3324|http://www.securityfocus.com/archive/1/438660/100/0/threaded||
13|CVE-2006-3325,CVE-2006-3324|http://www.securityfocus.com/bid/18685|Exploit|"The vendor has fixed the ""Automatic Downloading"" vulnerability in Icculus Quake 3 Version 803; please see the reference section for details."
14|CVE-2006-3326|http://www.securityfocus.com/bid/18722|Exploit|Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please email us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
15|CVE-2006-3327|http://www.securityfocus.com/bid/18626||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.com.
16|CVE-2006-3328|http://www.securityfocus.com/bid/18695||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
17|CVE-2006-3329,CVE-2006-3330|http://www.securityfocus.com/archive/1/438667/100/0/threaded||
18|CVE-2006-3329,CVE-2006-3330|http://www.securityfocus.com/bid/18713||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
19|CVE-2006-3330|http://www.securityfocus.com/bid/18717||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
20|CVE-2006-3331|http://www.securityfocus.com/archive/1/438634/100/0/threaded||
21|CVE-2006-3331|http://www.securityfocus.com/bid/18692||Opera Software has released version 9 of the Opera browser, which rectifies this issue.<LINE BREAK><LINE BREAK>Please see the vendor advisories for additional information.
22|CVE-2006-3332|http://www.securityfocus.com/bid/18681||Currently we are not aware of any vendor-supplied patches for this issue. If you feel we are in error or are aware of more recent information, please mail us at: vuldb@securityfocus.commailto:vuldb@securityfocus.com.
23|CVE-2006-3334|http://www.securityfocus.com/archive/1/440594/100/0/threaded||
24|CVE-2006-3334|http://www.securityfocus.com/bid/18698||The vendor has released libpng 1.2.12 to address this issue.<LINE BREAK><LINE BREAK>Please see the referenced vendor advisories for details on obtaining and applying fixes.<LINE BREAK><LINE BREAK>			Mandriva Linux Mandrake  2007.0<LINE BREAK> <LINE BREAK>					Mandriva  chromium-0.9.12-25.1mdv2007.0.i586.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-0.9.12-25.1mdv2007.0.src.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-0.9.12-25.1mdv2007.0.x86_64.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-setup-0.9.12-25.1mdv2007.0.i586.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-setup-0.9.12-25.1mdv2007.0.x86_64.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.4.7-1.1mdv2007.0.i586.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.4.7-1.1mdv2007.0.src.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.4.7-1.1mdv2007.0.x86_64.rpm						Mandriva Linux 2007.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  pxelinux-3.20-3.1mdv2007.0.i586.rpm						Mandriva Linux 2007<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  syslinux-3.20-3.1mdv2007.0.i586.rpm						Mandriva Linux 2007<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  syslinux-3.20-3.1mdv2007.0.src.rpm						Mandriva Linux 2007<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  syslinux-devel-3.20-3.1mdv2007.0.i586.rpm						Mandriva Linux 2007<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK><LINE BREAK>			MandrakeSoft Corporate Server  4.0<LINE BREAK> <LINE BREAK>					Mandriva  doxygen-1.4.4-1.1.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.4.4-1.1.20060mlcs4.src.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.4.4-1.1.20060mlcs4.x86_64.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  pxelinux-3.11-1.1.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  pxelinux-3.11-1.1.20060mlcs4.src.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  pxelinux-devel-3.11-1.1.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK><LINE BREAK>			libpng libpng 1.0.16 <LINE BREAK> <LINE BREAK>					libpng  libpng-1.2.12.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/libpng/libpng-1.2.12.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			libpng libpng 1.0.17 <LINE BREAK> <LINE BREAK>					libpng  libpng-1.2.12.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/libpng/libpng-1.2.12.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			libpng libpng3 1.2.10 <LINE BREAK> <LINE BREAK>					libpng  libpng-1.2.12.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/libpng/libpng-1.2.12.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			libpng libpng3 1.2.11 <LINE BREAK> <LINE BREAK>					libpng  libpng-1.2.12.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/libpng/libpng-1.2.12.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			libpng libpng3 1.2.6 <LINE BREAK> <LINE BREAK>					libpng  libpng-1.2.12.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/libpng/libpng-1.2.12.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			libpng libpng3 1.2.7 <LINE BREAK> <LINE BREAK>					libpng  libpng-1.2.12.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/libpng/libpng-1.2.12.tar.gz<LINE BREAK><LINE BREAK><LINE BREAK>			libpng libpng3 1.2.8 <LINE BREAK> <LINE BREAK>					libpng  libpng-1.2.12.tar.gz<LINE BREAK>http://prdownloads.sourceforge.net/libpng/libpng-1.2.12.tar.gz<LINE BREAK><LINE BREAK>					Mandriva  lib64png3-1.2.8-1.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  lib64png3-1.2.8-1.2.20060mlcs4.x86_64.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  lib64png3-devel-1.2.8-1.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  lib64png3-devel-1.2.8-1.2.20060mlcs4.x86_64.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  lib64png3-static-devel-1.2.8-1.2.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  lib64png3-static-devel-1.2.8-1.2.20060mlcs4.x86_64.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng-1.2.8-1.2.20060mdk.src.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng-1.2.8-1.2.20060mlcs4.src.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng3-1.2.8-1.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng3-1.2.8-1.2.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng3-devel-1.2.8-1.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng3-devel-1.2.8-1.2.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng3-static-devel-1.2.8-1.2.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  libpng3-static-devel-1.2.8-1.2.20060mlcs4.i586.rpm						Corporate 4.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X 10.5.2 <LINE BREAK> <LINE BREAK>					Apple  SecUpd2008-002.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=18157&cat=<LINE BREAK>57&platform=osx&method=sa/SecUpd2008-002.dmg<LINE BREAK><LINE BREAK><LINE BREAK>			Apple Mac OS X Server 10.5.2 <LINE BREAK> <LINE BREAK>					Apple  SecUpdSrvr2008-002.dmg<LINE BREAK>http://wsidecar.apple.com/cgi-bin/nph-reg3rdpty2.pl/product=18157&cat=<LINE BREAK>57&platform=osx&method=sa/SecUpdSrvr2008-002.dmg<LINE BREAK><LINE BREAK><LINE BREAK>			Mandriva Linux Mandrake 2006.0 <LINE BREAK> <LINE BREAK>					Mandriva  doxygen-1.4.4-1.1.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.4.4-1.1.20060mdk.src.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.4.4-1.1.20060mdk.x86_64.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  pxelinux-3.11-1.1.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  pxelinux-3.11-1.1.20060mdk.src.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  pxelinux-devel-3.11-1.1.20060mdk.i586.rpm						Mandriva Linux 2006.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK><LINE BREAK>			MandrakeSoft Corporate Server 3.0 <LINE BREAK> <LINE BREAK>					Mandriva  chromium-0.9.12-21.1.C30mdk.i586.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-0.9.12-21.1.C30mdk.src.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-0.9.12-21.1.C30mdk.x86_64.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-setup-0.9.12-21.1.C30mdk.i586.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  chromium-setup-0.9.12-21.1.C30mdk.x86_64.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.3.5-2.1.C30mdk.i586.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.3.5-2.1.C30mdk.src.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download<LINE BREAK><LINE BREAK>					Mandriva  doxygen-1.3.5-2.1.C30mdk.x86_64.rpm						Corporate 3.0:<LINE BREAK>http://www.mandriva.com/en/download
