|cve-id|cve-url|cve-desc|pub-time|score|vulner-types|cwe-id|cwe-url|cwe-def|cwe-rel|pd-info
10|CVE-2018-20407|https://www.cvedetails.com/cve/CVE-2018-20407/|An issue was discovered in Bento4 1.5.1-627. There is a memory leak in AP4_DescriptorFactory::CreateDescriptorFromStream in Core/Ap4DescriptorFactory.cpp, as demonstrated by mp42hls.|2018-12-23|4.3|None|772|https://www.cvedetails.com/cwe-details/772/cwe.html|CWE - 772 : Missing Release of Resource after Effective Lifetime|ParentOf,1091,Use of Object without Invoking Destructor Method;ParentOf,401,Missing Release of Memory after Effective Lifetime;MemberOf,399,Resource Management Errors;ParentOf,775,Missing Release of File Descriptor or Handle after Effective Lifetime;CanFollow,911,Improper Update of Reference Count;ChildOf,404,Improper Resource Shutdown or Release|Application,Axiosys,Bento4,1.5.1-627
11|CVE-2018-20408|https://www.cvedetails.com/cve/CVE-2018-20408/|An issue was discovered in Bento4 1.5.1-627. There is a memory leak in AP4_StdcFileByteStream::Create in System/StdC/Ap4StdCFileByteStream.cpp, as demonstrated by mp42hls.|2018-12-23|4.3|None|772|https://www.cvedetails.com/cwe-details/772/cwe.html|CWE - 772 : Missing Release of Resource after Effective Lifetime|ParentOf,1091,Use of Object without Invoking Destructor Method;ParentOf,401,Missing Release of Memory after Effective Lifetime;MemberOf,399,Resource Management Errors;ParentOf,775,Missing Release of File Descriptor or Handle after Effective Lifetime;CanFollow,911,Improper Update of Reference Count;ChildOf,404,Improper Resource Shutdown or Release|Application,Axiosys,Bento4,1.5.1-627
12|CVE-2018-20409|https://www.cvedetails.com/cve/CVE-2018-20409/|An issue was discovered in Bento4 1.5.1-627. There is a heap-based buffer over-read in AP4_AvccAtom::Create in Core/Ap4AvccAtom.cpp, as demonstrated by mp42hls.|2018-12-23|4.3|None|125|https://www.cvedetails.com/cwe-details/125/cwe.html|CWE - 125 : Out-of-bounds Read|ParentOf,126,Buffer Over-read;ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanFollow,822,Untrusted Pointer Dereference;ParentOf,127,Buffer Under-read;CanFollow,823,Use of Out-of-range Pointer Offset;CanFollow,825,Expired Pointer Dereference;MemberOf,1218,Memory Buffer Errors;CanFollow,824,Access of Uninitialized Pointer|Application,Axiosys,Bento4,1.5.1-627
13|CVE-2018-20410|https://www.cvedetails.com/cve/CVE-2018-20410/|WellinTech KingSCADA before 3.7.0.0.1 contains a stack-based buffer overflow. The vulnerability is triggered when sending a specially crafted packet to the AlarmServer (AEserver.exe) service listening on TCP port 12401.|2018-12-24|5.0|Overflow|787|https://www.cvedetails.com/cwe-details/787/cwe.html|CWE - 787 : Out-of-bounds Write|ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanFollow,822,Untrusted Pointer Dereference;ParentOf,121,Stack-based Buffer Overflow;ParentOf,124,Buffer Underwrite ('Buffer Underflow');ParentOf,122,Heap-based Buffer Overflow;CanFollow,823,Use of Out-of-range Pointer Offset;ParentOf,123,Write-what-where Condition;CanFollow,825,Expired Pointer Dereference;MemberOf,1218,Memory Buffer Errors;CanFollow,824,Access of Uninitialized Pointer|Application,Wellintech,Kingscada,*
14|CVE-2018-20418|https://www.cvedetails.com/cve/CVE-2018-20418/|index.php?p=admin/actions/entries/save-entry in Craft CMS 3.0.25 allows XSS by saving a new title from the console tab.|2018-12-24|3.5|Cross Site Scripting|79|https://www.cvedetails.com/cwe-details/79/cwe.html|CWE - 79 : Failure to Preserve Web Page Structure ('Cross-site Scripting')|ParentOf,85,Doubled Character XSS Manipulations;ChildOf,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');ParentOf,692,Incomplete Denylist to Cross-Site Scripting;PeerOf,352,Cross-Site Request Forgery (CSRF);ParentOf,86,Improper Neutralization of Invalid Characters in Identifiers in Web Pages;CanPrecede,494,Download of Code Without Integrity Check;ParentOf,80,Improper Neutralization of Script-Related HTML Tags in a Web Page (Basic XSS);ParentOf,81,Improper Neutralization of Script in an Error Message Web Page;CanFollow,184,Incomplete List of Disallowed Inputs;CanFollow,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');MemberOf,1019,Validate Inputs;ParentOf,87,Improper Neutralization of Alternate XSS Syntax;ParentOf,83,Improper Neutralization of Script in Attributes in a Web Page;ParentOf,84,Improper Neutralization of Encoded URI Schemes in a Web Page;PeerOf,494,Download of Code Without Integrity Check;MemberOf,137,Data Neutralization Issues|Application,Craftcms,Craft Cms,3.0.25
15|CVE-2018-20419|https://www.cvedetails.com/cve/CVE-2018-20419/|DouCo DouPHP 1.5 has upload/admin/manager.php?rec=insert CSRF to add an administrator account.|2018-12-24|6.8|CSRF|352|https://www.cvedetails.com/cwe-details/352/cwe.html|None|None|Application,Douco,Douphp,1.5
16|CVE-2018-20420|https://www.cvedetails.com/cve/CVE-2018-20420/|In webERP 4.15, Z_CreateCompanyTemplateFile.php has Incorrect Access Control, leading to the overwrite of an existing .sql file on the target web site by creating a template and then using ../ directory traversal in the TemplateName parameter.|2018-12-24|5.5|Directory traversal|732|https://www.cvedetails.com/cwe-details/732/cwe.html|CWE - 732 : Incorrect Permission Assignment for Critical Resource|ChildOf,285,Improper Authorization;ParentOf,277,Insecure Inherited Permissions;ParentOf,281,Improper Preservation of Permissions;ParentOf,1004,Sensitive Cookie Without 'HttpOnly' Flag;MemberOf,1011,Authorize Actors;ParentOf,276,Incorrect Default Permissions;ParentOf,278,Insecure Preserved Inherited Permissions;ChildOf,668,Exposure of Resource to Wrong Sphere;ParentOf,279,Incorrect Execution-Assigned Permissions|Application,Weberp,Weberp,4.15
17|CVE-2018-20421|https://www.cvedetails.com/cve/CVE-2018-20421/|"Go Ethereum (aka geth) 1.8.19 allows attackers to cause a denial of service (memory consumption) by rewriting the length of a dynamic array in memory, and then writing data to a single memory location with a large index number, as demonstrated by use of ""assembly { mstore }"" followed by a ""c[0xC800000] = 0xFF"" assignment."|2018-12-24|5.0|Denial Of Service|770|https://www.cvedetails.com/cwe-details/770/cwe.html|CWE - 770 : Allocation of Resources Without Limits or Throttling|MemberOf,399,Resource Management Errors;ParentOf,774,Allocation of File Descriptors or Handles Without Limits or Throttling;MemberOf,840,Business Logic Errors;ChildOf,400,Uncontrolled Resource Consumption;ParentOf,789,Memory Allocation with Excessive Size Value;MemberOf,1011,Authorize Actors;ParentOf,1325,Improperly Controlled Sequential Memory Allocation;ChildOf,665,Improper Initialization;CanFollow,20,Improper Input Validation|Application,Ethereum,Go Ethereum,1.8.19
18|CVE-2018-20422|https://www.cvedetails.com/cve/CVE-2018-20422/|Discuz! DiscuzX 3.4, when WeChat login is enabled, allows remote attackers to bypass authentication by leveraging a non-empty #wechat#common_member_wechatmp to gain login access to an account via a plugin.php ac=wxregister request (the attacker does not have control over which account will be accessed).|2018-12-24|6.8|Bypass a restriction or similar|287|https://www.cvedetails.com/cwe-details/287/cwe.html|CWE - 287 : Improper Authentication|ParentOf,302,Authentication Bypass by Assumed-Immutable Data;ParentOf,307,Improper Restriction of Excessive Authentication Attempts;ParentOf,301,Reflection Attack in an Authentication Protocol;ParentOf,522,Insufficiently Protected Credentials;ParentOf,304,Missing Critical Step in Authentication;ChildOf,284,Improper Access Control;ParentOf,804,Guessable CAPTCHA;ParentOf,294,Authentication Bypass by Capture-replay;ParentOf,521,Weak Password Requirements;ParentOf,836,Use of Password Hash Instead of Password for Authentication;MemberOf,1010,Authenticate Actors;ParentOf,289,Authentication Bypass by Alternate Name;ParentOf,306,Missing Authentication for Critical Function;ParentOf,305,Authentication Bypass by Primary Weakness;ParentOf,798,Use of Hard-coded Credentials;ParentOf,603,Use of Client-Side Authentication;ParentOf,593,Authentication Bypass: OpenSSL CTX Object Modified after SSL Objects are Created;ParentOf,645,Overly Restrictive Account Lockout Mechanism;ParentOf,290,Authentication Bypass by Spoofing;ParentOf,309,Use of Password System for Primary Authentication;ParentOf,261,Weak Encoding for Password;ParentOf,303,Incorrect Implementation of Authentication Algorithm;ParentOf,295,Improper Certificate Validation;ParentOf,262,Not Using Password Aging;ParentOf,640,Weak Password Recovery Mechanism for Forgotten Password;ParentOf,620,Unverified Password Change;ParentOf,308,Use of Single-factor Authentication;ParentOf,288,Authentication Bypass Using an Alternate Path or Channel;ParentOf,263,Password Aging with Long Expiration;CanFollow,613,Insufficient Session Expiration|Application,Comsenz,Discuzx,X3.4
19|CVE-2018-20423|https://www.cvedetails.com/cve/CVE-2018-20423/|"Discuz! DiscuzX 3.4, when WeChat login is enabled, allows remote attackers to bypass a ""disabled registration"" setting by adding a non-existing wxopenid value to the plugin.php ac=wxregister query string."|2018-12-24|6.8|Bypass a restriction or similar|None|None|None|None|Application,Comsenz,Discuzx,X3.4
20|CVE-2018-20424|https://www.cvedetails.com/cve/CVE-2018-20424/|Discuz! DiscuzX 3.4, when WeChat login is enabled, allows remote attackers to delete the common_member_wechatmp data structure via an ac=unbindmp request to plugin.php.|2018-12-24|5.8|None|20|https://www.cvedetails.com/cwe-details/20/cwe.html|CWE - 20 : Improper Input Validation|ParentOf,15,External Control of System or Configuration Setting;ParentOf,129,Improper Validation of Array Index;ParentOf,1287,Improper Validation of Specified Type of Input;CanPrecede,770,Allocation of Resources Without Limits or Throttling;ParentOf,1285,Improper Validation of Specified Index<comma> Position<comma> or Offset in Input;ParentOf,170,Improper Null Termination;ParentOf,103,Struts: Incomplete validate() Method Definition;ParentOf,179,Incorrect Behavior Order: Early Validation;ParentOf,107,Struts: Unused Validation Form;ParentOf,1284,Improper Validation of Specified Quantity in Input;ParentOf,110,Struts: Validator Without Form Field;ParentOf,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Response Splitting');ParentOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanPrecede,41,Improper Resolution of Path Equivalence;ParentOf,108,Struts: Unvalidated Action Form;ParentOf,134,Use of Externally-Controlled Format String;ParentOf,190,Integer Overflow or Wraparound;ParentOf,785,Use of Path Manipulation Function without Maximum-sized Buffer;ParentOf,112,Missing XML Validation;ParentOf,104,Struts: Form Bean Does Not Extend Validation Class;ParentOf,622,Improper Validation of Function Hook Arguments;ParentOf,466,Return of Pointer Value Outside of Expected Range;MemberOf,1019,Validate Inputs;CanPrecede,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal');ParentOf,1286,Improper Validation of Syntactic Correctness of Input;ParentOf,111,Direct Use of Unsafe JNI;ParentOf,1288,Improper Validation of Consistency within Input;ParentOf,73,External Control of File Name or Path;PeerOf,345,Insufficient Verification of Data Authenticity;ParentOf,109,Struts: Validator Turned Off;ParentOf,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection');ParentOf,117,Improper Output Neutralization for Logs;ParentOf,114,Process Control;ParentOf,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow');ChildOf,707,Improper Neutralization;CanPrecede,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection');ParentOf,1173,Improper Use of Validation Framework;ParentOf,106,Struts: Plug-in Framework not in Use;ParentOf,1289,Improper Validation of Unsafe Equivalence in Input;ParentOf,105,Struts: Form Field Without Validator;CanPrecede,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;ParentOf,102,Struts: Duplicate Validation Forms|Application,Comsenz,Discuzx,X3.4
21|CVE-2018-20425|https://www.cvedetails.com/cve/CVE-2018-20425/|libming 0.4.8 has a NULL pointer dereference in the pushdup function of the decompile.c file.|2018-12-24|6.8|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;ChildOf,710,Improper Adherence to Coding Standards;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;MemberOf,465,Pointer Issues;CanFollow,252,Unchecked Return Value;CanFollow,789,Memory Allocation with Excessive Size Value;ChildOf,754,Improper Check for Unusual or Exceptional Conditions|Application,Libming,Libming,0.4.8
22|CVE-2018-20426|https://www.cvedetails.com/cve/CVE-2018-20426/|libming 0.4.8 has a NULL pointer dereference in the newVar3 function of the decompile.c file, a different vulnerability than CVE-2018-7866.|2018-12-24|6.8|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;ChildOf,710,Improper Adherence to Coding Standards;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;MemberOf,465,Pointer Issues;CanFollow,252,Unchecked Return Value;CanFollow,789,Memory Allocation with Excessive Size Value;ChildOf,754,Improper Check for Unusual or Exceptional Conditions|Application,Libming,Libming,0.4.8
23|CVE-2018-20427|https://www.cvedetails.com/cve/CVE-2018-20427/|libming 0.4.8 has a NULL pointer dereference in the getInt function of the decompile.c file, a different vulnerability than CVE-2018-9132.|2018-12-24|6.8|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;ChildOf,710,Improper Adherence to Coding Standards;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;MemberOf,465,Pointer Issues;CanFollow,252,Unchecked Return Value;CanFollow,789,Memory Allocation with Excessive Size Value;ChildOf,754,Improper Check for Unusual or Exceptional Conditions|Application,Libming,Libming,0.4.8
24|CVE-2018-20428|https://www.cvedetails.com/cve/CVE-2018-20428/|libming 0.4.8 has a NULL pointer dereference in the strlenext function of the decompile.c file, a different vulnerability than CVE-2018-7874.|2018-12-24|6.8|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;ChildOf,710,Improper Adherence to Coding Standards;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;MemberOf,465,Pointer Issues;CanFollow,252,Unchecked Return Value;CanFollow,789,Memory Allocation with Excessive Size Value;ChildOf,754,Improper Check for Unusual or Exceptional Conditions|Application,Libming,Libming,0.4.8
25|CVE-2018-20429|https://www.cvedetails.com/cve/CVE-2018-20429/|libming 0.4.8 has a NULL pointer dereference in the getName function of the decompile.c file, a different vulnerability than CVE-2018-7872 and CVE-2018-9165.|2018-12-24|6.8|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;ChildOf,710,Improper Adherence to Coding Standards;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;MemberOf,465,Pointer Issues;CanFollow,252,Unchecked Return Value;CanFollow,789,Memory Allocation with Excessive Size Value;ChildOf,754,Improper Check for Unusual or Exceptional Conditions|Application,Libming,Libming,0.4.8
26|CVE-2018-20430|https://www.cvedetails.com/cve/CVE-2018-20430/|GNU Libextractor through 1.8 has an out-of-bounds read vulnerability in the function history_extract() in plugins/ole2_extractor.c, related to EXTRACTOR_common_convert_to_utf8 in common/convert.c.|2018-12-24|4.3|None|125|https://www.cvedetails.com/cwe-details/125/cwe.html|CWE - 125 : Out-of-bounds Read|ParentOf,126,Buffer Over-read;ChildOf,119,Improper Restriction of Operations within the Bounds of a Memory Buffer;CanFollow,822,Untrusted Pointer Dereference;ParentOf,127,Buffer Under-read;CanFollow,823,Use of Out-of-range Pointer Offset;CanFollow,825,Expired Pointer Dereference;MemberOf,1218,Memory Buffer Errors;CanFollow,824,Access of Uninitialized Pointer|OS,Debian,Debian Linux,8.0;OS,Debian,Debian Linux,9.0;Application,GNU,Libextractor,*
27|CVE-2018-20431|https://www.cvedetails.com/cve/CVE-2018-20431/|GNU Libextractor through 1.8 has a NULL Pointer Dereference vulnerability in the function process_metadata() in plugins/ole2_extractor.c.|2018-12-24|4.3|None|476|https://www.cvedetails.com/cwe-details/476/cwe.html|CWE - 476 : NULL Pointer Dereference|CanFollow,1325,Improperly Controlled Sequential Memory Allocation;ChildOf,710,Improper Adherence to Coding Standards;ParentOf,690,Unchecked Return Value to NULL Pointer Dereference;MemberOf,465,Pointer Issues;CanFollow,252,Unchecked Return Value;CanFollow,789,Memory Allocation with Excessive Size Value;ChildOf,754,Improper Check for Unusual or Exceptional Conditions|OS,Debian,Debian Linux,8.0;OS,Debian,Debian Linux,9.0;Application,GNU,Libextractor,*
28|CVE-2018-20433|https://www.cvedetails.com/cve/CVE-2018-20433/|c3p0 0.9.5.2 allows XXE in extractXmlConfigFromInputStream in com/mchange/v2/c3p0/cfg/C3P0ConfigXmlUtils.java during initialization.|2018-12-24|7.5|None|611|https://www.cvedetails.com/cwe-details/611/cwe.html|CWE - 611 : Information Leak Through XML External Entity File Disclosure|ChildOf,610,Externally Controlled Reference to a Resource in Another Sphere;MemberOf,1015,Limit Access;PeerOf,441,Unintended Proxy or Intermediary ('Confused Deputy');MemberOf,19,Data Processing Errors|OS,Debian,Debian Linux,8.0;Application,Mchange,C3p0,0.9.5.2
29|CVE-2018-20436|https://www.cvedetails.com/cve/CVE-2018-20436/|"** DISPUTED ** The ""secret chat"" feature in Telegram 4.9.1 for Android has a ""side channel"" in which Telegram servers send GET requests for URLs typed while composing a chat message, before that chat message is sent. There are also GET requests to other URLs on the same web server. This also affects one or more other Telegram products, such as Telegram Web-version 0.7.0. In addition, it can be interpreted as an SSRF issue. NOTE: a third party has reported that potentially unwanted behavior is caused by misconfiguration of the ""Secret chats > Preview links"" setting."|2018-12-24|6.8|None|918|https://www.cvedetails.com/cwe-details/918/cwe.html|None|None|Application,Telegram,Telegram,4.9.1;Application,Telegram,WEB,0.7.0
